row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu,Thặng dư vốn cổ phần,Vốn khác của chủ sở hữu,Cổ phiếu quỹ,Quỹ đầu tư phát triển,Lợi nhuận chưa phân phối,Cộng,numeric__Vốn đầu tư của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Vốn khác của chủ sở hữu,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tư phát triển,numeric__Lợi nhuận chưa phân phối,numeric__Cộng
,,,VND,VND,VND,VND,VND,VND,VND,,,,,,,
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,4.636.785.340.000,149.798.900.000,36.000.000.000,(1.080.000),131.976.589.086,504.149.986.272,5.458.709.735.358,4636785340000.0,149798900000.0,36000000000.0,-1080000.0,131976589086.0,504149986272.0,5458709735358.0
Lãi trong năm trước,Lãi trong năm trước,Lãi trong năm trước,-,-,-,-,-,44.672.886.698,44.672.886.698,,,,,,44672886698.0,44672886698.0
Giảm khác,Giảm khác,Giảm khác,-,-,-,-,-,(3.582.050),(3.582.050),,,,,,-3582050.0,-3582050.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,4.636.785.340.000,149.798.900.000,36.000.000.000,(1.080.000),131.976.589.086,548.819.290.920,5.503.379.040.006,4636785340000.0,149798900000.0,36000000000.0,-1080000.0,131976589086.0,548819290920.0,5503379040006.0
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,4.636.785.340.000,149.798.900.000,36.000.000.000,(1.080.000),131.976.589.086,548.819.290.920,5.503.379.040.006,4636785340000.0,149798900000.0,36000000000.0,-1080000.0,131976589086.0,548819290920.0,5503379040006.0
Lãi trong năm nay,Lãi trong năm nay,Lãi trong năm nay,-,-,-,-,-,70.280.096.335,70.280.096.335,,,,,,70280096335.0,70280096335.0
Giảm khác,Giảm khác,Giảm khác,-,-,-,-,-,(4.209.394),(4.209.394),,,,,,-4209394.0,-4209394.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,4.636.785.340.000,149.798.900.000,36.000.000.000,(1.080.000),131.976.589.086,619.095.177.861,5.573.654.926.947,4636785340000.0,149798900000.0,36000000000.0,-1080000.0,131976589086.0,619095177861.0,5573654926947.0
