row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,14.456.926.706,40.927.822.223,29.973.540.928,-,25.411.208.001,,14456926706.0,40927822223.0,29973540928.0,,25411208001.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,12.762.030.426,23.430.979.558,13.011.709.643,-,23.181.300.341,,12762030426.0,23430979558.0,13011709643.0,,23181300341.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,45.879.897.339,52.797.284.077,49.982.311.186,-,48.694.870.230,,45879897339.0,52797284077.0,49982311186.0,,48694870230.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,-,1.000.000,1.000.000,-,-,,,1000000.0,1000000.0,,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",243.269.002,-,22.811.038,25.107.333,245.565.297,-,243269002.0,,22811038.0,25107333.0,245565297.0,
,,,243.269.002,73.098.854.471,117.179.896.896,92.993.669.090,245.565.297,97.287.378.572,243269002.0,73098854471.0,117179896896.0,92993669090.0,245565297.0,97287378572.0
