row_label_raw,row_label_full,Tên công ty con nhận đầu tư,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Hoạt động kinh doanh chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Hoạt động kinh doanh chính
- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,"Số 19 Trúc Khê, phường Láng, Thành phố Hà Nội",80%,80%,"Cung cấp dịch vụ giá trị gia tăng trên mạng internet, quảng cáo, tổ chức xúc tiến thương mại, nghiên cứu thị trường.",,0.8,0.8,
- Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,- Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,- Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,"Số 137 Nguyễn Ngọc Vũ, phường Yên Hòa, Thành phố Hà Nội",100%,100%,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê. Tư vấn, môi giới, quản lý, quảng cáo bất động sản.",,1.0,1.0,
- Công ty Cổ phần Bất động sản Cen Sài Gòn,- Công ty Cổ phần Bất động sản Cen Sài Gòn,- Công ty Cổ phần Bất động sản Cen Sài Gòn,"Tòa nhà 91A Cao Thắng, phường Võ Thị Sáu, Thành phố Hồ Chí Minh",80%,80%,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê. Tư vấn, môi giới, quản lý, quảng cáo bất động sản.",,0.8,0.8,
- Công ty TNHH Cen Prime,- Công ty TNHH Cen Prime,- Công ty TNHH Cen Prime,"Tầng 2, số 137 Nguyễn Ngọc Vũ, phường Yên Hòa, Thành phố Hà Nội",100%,100%,"Môi giới bất động sản, sản giao dịch bất động sản, tư vấn và quản lý bất động sản, tư vấn quản lý, dịch vụ hỗ trợ tài chính.",,1.0,1.0,
- Công ty TNHH Cen Cuckoo,- Công ty TNHH Cen Cuckoo,- Công ty TNHH Cen Cuckoo,"Tầng 2, số 137 Nguyễn Ngọc Vũ, phường Yên Hòa, Thành phố Hà Nội",100%,100%,"Dịch vụ tư vấn, môi giới, dấu giá bất động sản, dấu giá quyền sử dụng đất.",,1.0,1.0,
- Công ty TNHH Quản lý Đối tác Liên kết Cen,- Công ty TNHH Quản lý Đối tác Liên kết Cen,- Công ty TNHH Quản lý Đối tác Liên kết Cen,"Số 137 Nguyễn Ngọc Vũ, phường Yên Hòa, Thành phố Hà Nội",100%,100%,"Dịch vụ tư vấn, môi giới, dấu giá bất động sản, dấu giá quyền sử dụng đất.",,1.0,1.0,
- Công ty Cổ phần Cen HCM (*),- Công ty Cổ phần Cen HCM (*),- Công ty Cổ phần Cen HCM (*),"57 Nguyễn Cơ Thạch, phường An Khánh, Thành phố Hồ Chí Minh",100%,94%,"Kinh doanh bất động sản, dịch vụ bất động sản, xây dựng, kinh doanh nhà hàng và các dịch vụ liên quan khác.",,1.0,0.94,
