row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
,,,VND,VND,,
"Doanh thu bán hàng, dịch vụ","Doanh thu bán hàng, dịch vụ","Doanh thu bán hàng, dịch vụ",241.222.225.421,64.207.645.898,241222225421.0,64207645898.0
- Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,- Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,- Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,21.594.175.781,19.912.994,21594175781.0,19912994.0
- Công ty Cổ phần Bất động sản Cen Sài Gòn,- Công ty Cổ phần Bất động sản Cen Sài Gòn,- Công ty Cổ phần Bất động sản Cen Sài Gòn,279.056.243,-,279056243.0,
- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,806.133.943,686.597.216,806133943.0,686597216.0
- Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế Kỳ,- Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế Kỳ,- Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế Kỳ,207.372.782,1.622.618.622,207372782.0,1622618622.0
- Công ty Cổ phần Thẩm định giá Thế Kỳ,- Công ty Cổ phần Thẩm định giá Thế Kỳ,- Công ty Cổ phần Thẩm định giá Thế Kỳ,698.949.020,698.949.020,698949020.0,698949020.0
- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Phố Xanh Group,- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Phố Xanh Group,- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Phố Xanh Group,158.661.348,951.968.084,158661348.0,951968084.0
- Công ty TNHH Cen Cuckoo,- Công ty TNHH Cen Cuckoo,- Công ty TNHH Cen Cuckoo,5.610.328.971,6.405.137.046,5610328971.0,6405137046.0
- Công ty Cổ phần Cen Academy,- Công ty Cổ phần Cen Academy,- Công ty Cổ phần Cen Academy,20.987.490.697,50.371.595.752,20987490697.0,50371595752.0
- Công ty Cổ phần Cen Bắc Trung Bộ,- Công ty Cổ phần Cen Bắc Trung Bộ,- Công ty Cổ phần Cen Bắc Trung Bộ,3.158.773.541,3.450.867.164,3158773541.0,3450867164.0
- Công ty Cổ phần Cen HCM,- Công ty Cổ phần Cen HCM,- Công ty Cổ phần Cen HCM,607.247.093,-,607247093.0,
- Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,- Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,- Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,83.070.095.381,-,83070095381.0,
- Công ty Cổ phần Cen Miền Trung,- Công ty Cổ phần Cen Miền Trung,- Công ty Cổ phần Cen Miền Trung,104.627.999,-,104627999.0,
- Công ty Cổ phần Cen Bắc Ninh,- Công ty Cổ phần Cen Bắc Ninh,- Công ty Cổ phần Cen Bắc Ninh,868.854.338,-,868854338.0,
- Công ty Cổ phần Bất động sản Cen SPC,- Công ty Cổ phần Bất động sản Cen SPC,- Công ty Cổ phần Bất động sản Cen SPC,272.727.273,-,272727273.0,
- Công ty Cổ phần Bất động sản An Holding,- Công ty Cổ phần Bất động sản An Holding,- Công ty Cổ phần Bất động sản An Holding,62.540.841.536,-,62540841536.0,
- Công ty Cổ phần Cen Hải Phòng,- Công ty Cổ phần Cen Hải Phòng,- Công ty Cổ phần Cen Hải Phòng,752.119.950,-,752119950.0,
- Công ty TNHH Cen Prime,- Công ty TNHH Cen Prime,- Công ty TNHH Cen Prime,39.504.769.525,-,39504769525.0,
"Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ",97.096.658.237,320.970.684.126,97096658237.0,320970684126.0
Chi phí giá vốn,Chi phí giá vốn,Chi phí giá vốn,63.904.111.080,308.111.618.757,63904111080.0,308111618757.0
- Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,- Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,- Công ty TNHH TMĐT Ngôi nhà Thế Kỳ,9.900.000.000,19.008.000.000,9900000000.0,19008000000.0
- Công ty Cổ phần Bất động sản Cen Sài Gòn,- Công ty Cổ phần Bất động sản Cen Sài Gòn,- Công ty Cổ phần Bất động sản Cen Sài Gòn,-,-,,
- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,- Công ty Cổ phần Bất động sản Cen Sài Gòn > - Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,- Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,4.492.499.275,7.496.236.978,4492499275.0,7496236978.0
