row_label_raw,row_label_full,Tên công ty con nhận đầu tư (tiếp),Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Hoạt động kinh doanh chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Hoạt động kinh doanh chính
- Công ty Cổ phần Cen Academy,- Công ty Cổ phần Cen Academy,- Công ty Cổ phần Cen Academy,"Tầng 1, tòa B Sky City, số 88 Láng Hạ, phường Láng, Thành phố Hà Nội",56%,56%,"Đào tạo, bồi dưỡng kiến thức hành nghề môi giới bắt động sản.",,0.56,0.56,
- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Phố Xanh Group,- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Phố Xanh Group,- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Phố Xanh Group,"Số 137 Nguyễn Ngọc Vũ, phường Yên Hòa, Thành phố Hà Nội",51%,51%,"Kinh doanh bắt động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê. Tư vấn, môi giới, quản lý, quảng cáo bắt động sản.",,0.51,0.51,
- Công ty Cổ phần Bất động sản An Holding,- Công ty Cổ phần Bất động sản An Holding,- Công ty Cổ phần Bất động sản An Holding,"Tầng 2, tòa A Sky City, số 88 Láng Hạ, phường Láng, Thành phố Hà Nội",70%,70%,"Kinh doanh bắt động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê. Tư vấn, môi giới, quản lý, quảng cáo bắt động sản.",,0.7,0.7,
- Công ty Cổ phần Bất động sản Cen SPC (*),- Công ty Cổ phần Bất động sản Cen SPC (*),- Công ty Cổ phần Bất động sản Cen SPC (*),"Tầng 4, tòa A Sky City, số 88 Láng Hạ, phường Láng, Thành phố Hà Nội","56,96%",55%,"Kinh doanh bắt động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê. Tư vấn, môi giới, quản lý, quảng cáo bắt động sản.",,0.5696,0.55,
- Công ty Cổ phần Đầu tư Thành Đạt VN,- Công ty Cổ phần Đầu tư Thành Đạt VN,- Công ty Cổ phần Đầu tư Thành Đạt VN,"Số HG1-19 (ô đất SH07-2), lô SH-07 đất kết hợp dịch vụ thương mại (shophouse), khu dịch vụ cao cấp Bến Đoàn, phường Hồng Gai, tỉnh Quảng Ninh","58,2%","58,2%","Kinh doanh bắt động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê. Tư vấn, môi giới, quản lý, quảng cáo bắt động sản.",,0.5820000000000001,0.5820000000000001,
