row_label_raw,row_label_full,col_0,Từ 1 nămtrở xuống,Trên 1 nămđến 5 năm,Trên 5 năm,Cộng,numeric__Từ 1 nămtrở xuống,numeric__Trên 1 nămđến 5 năm,numeric__Trên 5 năm,numeric__Cộng
,,,VND,VND,VND,VND,,,,
Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,,,,
Vay và nợ,Tại ngày 31/12/2025 > Vay và nợ,Vay và nợ,601.318.999.422,165.262.942.424,-,766.581.941.846,601318999422.0,165262942424.0,,766581941846.0
"Phải trả người bán, phải trảkhác","Tại ngày 31/12/2025 > Phải trả người bán, phải trảkhác","Phải trả người bán, phải trảkhác",232.855.743.263,4.182.961.929,-,237.038.705.192,232855743263.0,4182961929.0,,237038705192.0
Chi phí phải trả,Tại ngày 31/12/2025 > Chi phí phải trả,Chi phí phải trả,47.683.165.068,-,-,47.683.165.068,47683165068.0,,,47683165068.0
,,,881.857.907.753,169.445.904.353,-,1.051.303.812.106,881857907753.0,169445904353.0,,1051303812106.0
