row_label_raw,row_label_full,"- Tầng 4, tháp A Sky City số 88 Láng Hạ, phường Láng, thành phố Hà Nội",543,Văn phòng làm việc Cen Land,numeric__543,numeric__Văn phòng làm việc Cen Land
"- Tầng 2,3 - Tòa nhà Golden Place, phường Yên Hoà, thành phố Hà Nội","- Tầng 2,3 - Tòa nhà Golden Place, phường Yên Hoà, thành phố Hà Nội","- Tầng 2,3 - Tòa nhà Golden Place, phường Yên Hoà, thành phố Hà Nội","1383,8",Văn phòng làm việc Cen Land,1383.8,
"- Tầng 1,2 của các tòa K1, K2, K3 – Công trình chung cư kết hợp dịch vụ trên ô đất ký hiệu H-CT2, thuộc Dự án đầu tư xây dựng khu nhà ở Hi Brand tại khu đô thị mới Văn Phú, phường Kiến Hung, thành phố Hà Nội, có tên thương mại là “The K-park”","- Tầng 1,2 của các tòa K1, K2, K3 – Công trình chung cư kết hợp dịch vụ trên ô đất ký hiệu H-CT2, thuộc Dự án đầu tư xây dựng khu nhà ở Hi Brand tại khu đô thị mới Văn Phú, phường Kiến Hung, thành phố Hà Nội, có tên thương mại là “The K-park”","- Tầng 1,2 của các tòa K1, K2, K3 – Công trình chung cư kết hợp dịch vụ trên ô đất ký hiệu H-CT2, thuộc Dự án đầu tư xây dựng khu nhà ở Hi Brand tại khu đô thị mới Văn Phú, phường Kiến Hung, thành phố Hà Nội, có tên thương mại là “The K-park”","1244,37",Kinh doanh cho thuê,1244.37,
"- Tầng 1,2 toà nhà 137 Nguyễn Ngọc Vũ, phường Yên Hoà, thành phố Hà Nội","- Tầng 1,2 toà nhà 137 Nguyễn Ngọc Vũ, phường Yên Hoà, thành phố Hà Nội","- Tầng 1,2 toà nhà 137 Nguyễn Ngọc Vũ, phường Yên Hoà, thành phố Hà Nội","1450,9",Văn phòng làm việc Cen Land,1450.9,
"- Số 24 ngách 102/20 Pháo Đài Láng, phường Láng, thành phố Hà Nội","- Số 24 ngách 102/20 Pháo Đài Láng, phường Láng, thành phố Hà Nội","- Số 24 ngách 102/20 Pháo Đài Láng, phường Láng, thành phố Hà Nội",Thuê toàn bộ nhà,Kinh doanh cho thuê,,
"- Tổ 3 Cụm Kiến Thiết, phường Thanh Xuân, thành phố Hà Nội","- Số 24 ngách 102/20 Pháo Đài Láng, phường Láng, thành phố Hà Nội > - Tổ 3 Cụm Kiến Thiết, phường Thanh Xuân, thành phố Hà Nội","- Tổ 3 Cụm Kiến Thiết, phường Thanh Xuân, thành phố Hà Nội","66,9",Kinh doanh cho thuê,66.9,
"- Số 2 đường D21 (Khu dân cư phường Phước Long B), Khu phố 6, phường Phước Long, Thành phố Hồ Chí Minh","- Số 24 ngách 102/20 Pháo Đài Láng, phường Láng, thành phố Hà Nội > - Số 2 đường D21 (Khu dân cư phường Phước Long B), Khu phố 6, phường Phước Long, Thành phố Hồ Chí Minh","- Số 2 đường D21 (Khu dân cư phường Phước Long B), Khu phố 6, phường Phước Long, Thành phố Hồ Chí Minh",270,Kinh doanh cho thuê,270.0,
"- Lô T5-2 và Lô T6, đường D11B, Khu công nghệ cao, phường Tăng Nhơn Phú, Thành phố Hồ Chí Minh","- Số 24 ngách 102/20 Pháo Đài Láng, phường Láng, thành phố Hà Nội > - Lô T5-2 và Lô T6, đường D11B, Khu công nghệ cao, phường Tăng Nhơn Phú, Thành phố Hồ Chí Minh","- Lô T5-2 và Lô T6, đường D11B, Khu công nghệ cao, phường Tăng Nhơn Phú, Thành phố Hồ Chí Minh","1693,7",Văn phòng làm việc Cen Land và kinh doanh cho thuê,1693.7,
