row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2025 > VND,01/01/2025 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2025 > VND,numeric__01/01/2025 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,5.978.434.495.117,3.899.266.764.990,,,5978434495117.0,3899266764990.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,75.713.745.654,7.179.846.173,,3.0,75713745654.0,7179846173.0
111,111,111,1. Tiền,,75.713.745.654,7.179.846.173,,,75713745654.0,7179846173.0
120,120,120,II. Đầu tư tài chính ngắn hạn,4,90.985.369.863,126.720.369.863,,4.0,90985369863.0,126720369863.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,90.985.369.863,126.720.369.863,,,90985369863.0,126720369863.0
130,130,130,III. Các khoản phải thu ngắn hạn,,5.218.650.810.520,3.455.363.519.527,,,5218650810520.0,3455363519527.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,539.565.413.288,552.154.160.302,,5.0,539565413288.0,552154160302.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,39.067.338.205,35.833.710.777,,6.0,39067338205.0,35833710777.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,17.037.797.016,42.760.700.000,,7.0,17037797016.0,42760700000.0
136,136,136,4. Phải thu ngắn hạn khác,8,4.688.610.530.702,2.857.415.217.139,,8.0,4688610530702.0,2857415217139.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(65.630.268.691),(32.800.268.691),,,-65630268691.0,-32800268691.0
140,140,140,IV. Hàng tồn kho,10,589.825.422.597,306.681.337.675,,10.0,589825422597.0,306681337675.0
141,141,141,1. Hàng tồn kho,,589.825.422.597,306.681.337.675,,,589825422597.0,306681337675.0
150,150,150,V. Tài sản ngắn hạn khác,,3.259.146.483,3.321.691.752,,,3259146483.0,3321691752.0
151,151,151,1. Chi phí trả trước ngắn hạn,14,2.929.135.304,2.994.067.777,,14.0,2929135304.0,2994067777.0
152,152,152,2. Thuế GTGT được khấu trừ,,84.445.882,84.354.973,,,84445882.0,84354973.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,18,245.565.297,243.269.002,,18.0,245565297.0,243269002.0
200,200,200,B. TÀI SẢN DÀI HẠN,,906.284.060.915,2.952.651.003.786,,,906284060915.0,2952651003786.0
210,210,210,I. Các khoản phải thu dài hạn,,-,2.457.281.858.067,,,,2457281858067.0
216,216,216,1. Phải thu dài hạn khác,8,-,2.480.831.858.067,,8.0,,2480831858067.0
219,219,219,2. Dự phòng phải thu dài hạn khó đòi,,-,(23.550.000.000),,,,-23550000000.0
220,220,220,II. Tài sản cố định,,138.592.083.986,152.730.780.533,,,138592083986.0,152730780533.0
221,221,221,1. Tài sản cố định hữu hình,11,100.964.559.295,110.160.358.282,,11.0,100964559295.0,110160358282.0
222,222,222,- Nguyên giá,,176.486.404.266,178.285.003.285,,,176486404266.0,178285003285.0
223,223,223,- Giá trị hao mòn lũy kế,,(75.521.844.971),(68.124.645.003),,,-75521844971.0,-68124645003.0
227,227,227,2. Tài sản cố định vô hình,12,37.627.524.691,42.570.422.251,,12.0,37627524691.0,42570422251.0
228,228,228,- Nguyên giá,,60.647.443.129,60.647.443.129,,,60647443129.0,60647443129.0
229,229,229,- Giá trị hao mòn lũy kế,,(23.019.918.438),(18.077.020.878),,,-23019918438.0,-18077020878.0
230,230,230,III. Bất động sản đầu tư,13,166.770.497.943,176.588.698.677,,13.0,166770497943.0,176588698677.0
231,231,231,- Nguyên giá,,186.921.740.253,191.651.563.604,,,186921740253.0,191651563604.0
232,232,232,- Giá trị hao mòn lũy kế,,(20.151.242.310),(15.062.864.927),,,-20151242310.0,-15062864927.0
240,240,240,IV. Tài sản dở dang dài hạn,,215.333.333,-,,,215333333.0,
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,215.333.333,-,,,215333333.0,
