row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay VND,Năm trước VND,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay VND,numeric__Năm trước VND
III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,,
Mua lại cổ phiếu của doanh nghiệp đã phát hành,III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Mua lại cổ phiếu của doanh nghiệp đã phát hành,Mua lại cổ phiếu của doanh nghiệp đã phát hành,32,,-,(632.730.000),32.0,,,-632730000.0
Tiền trả nợ gốc vay,III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,21,(247.880.046.877),(245.558.622.676),34.0,21.0,-247880046877.0,-245558622676.0
Cổ tức đã trả,III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Cổ tức đã trả,Cổ tức đã trả,36,,(3.192.000),(3.223.085.000),36.0,,-3192000.0,-3223085000.0
Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,40,,(247.883.238.877),(249.414.437.676),40.0,,-247883238877.0,-249414437676.0
Lưu chuyển tiền và tương đương tiền thuần trong năm,III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền và tương đương tiền thuần trong năm,Lưu chuyển tiền và tương đương tiền thuần trong năm,50,,78.482.618.660,151.640.944.686,50.0,,78482618660.0,151640944686.0
Tiền và tương đương tiền đầu năm,III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền đầu năm,Tiền và tương đương tiền đầu năm,60,,498.768.321.787,349.666.161.339,60.0,,498768321787.0,349666161339.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,(4.417.690.636),(2.538.784.238),61.0,,-4417690636.0,-2538784238.0
Tiền và tương đương tiền cuối năm,III.LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,70,4,572.833.249.811,498.768.321.787,70.0,4.0,572833249811.0,498768321787.0
