row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",190.976.269.746,214.641.251.000,190976269746.0,214641251000.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.298.338.116,2.489.618.842,2298338116.0,2489618842.0
"Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang",46.735.065.300,13.213.914.045,46735065300.0,13213914045.0
Hàng hoá,Hàng hoá,Hàng hoá,49.713.927.594,126.631.169.833,49713927594.0,126631169833.0
TỔNG CÔNG,TỔNG CÔNG,TỔNG CÔNG,289.723.600.756,356.975.953.720,289723600756.0,356975953720.0
