row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.020.786.874.785,1.290.932.411.325,1020786874785.0,1290932411325.0
Lãi tiền gửi có kỳ hạn,Lãi tiền gửi có kỳ hạn,Lãi tiền gửi có kỳ hạn,837.928.927.398,1.103.368.856.161,837928927398.0,1103368856161.0
Tài sản khí tượng bàn giao cho Tổng công tyQuản lý Bay Việt Nam theo Quyết định số3976/QĐ-BGTVT,Tài sản khí tượng bàn giao cho Tổng công tyQuản lý Bay Việt Nam theo Quyết định số3976/QĐ-BGTVT,Tài sản khí tượng bàn giao cho Tổng công tyQuản lý Bay Việt Nam theo Quyết định số3976/QĐ-BGTVT,55.749.867.742,55.749.867.742,55749867742.0,55749867742.0
Phải thu về cổ phần hóa - quỹ hỗ trợ sắp xếpvà phát triển doanh nghiệp,Phải thu về cổ phần hóa - quỹ hỗ trợ sắp xếpvà phát triển doanh nghiệp,Phải thu về cổ phần hóa - quỹ hỗ trợ sắp xếpvà phát triển doanh nghiệp,49.408.780.846,50.305.077.395,49408780846.0,50305077395.0
Phải thu về cổ phần hóa - Chi phícổ phần hóa,Phải thu về cổ phần hóa - Chi phícổ phần hóa,Phải thu về cổ phần hóa - Chi phícổ phần hóa,19.570.715.787,19.570.715.787,19570715787.0,19570715787.0
Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,11.250.000.000,11.250.000.000,11250000000.0,11250000000.0
Phải thu Công ty cổ phần Đầu tư TCPgiá trị tài sản trên đất và thuê đất,Phải thu Công ty cổ phần Đầu tư TCPgiá trị tài sản trên đất và thuê đất,Phải thu Công ty cổ phần Đầu tư TCPgiá trị tài sản trên đất và thuê đất,8.671.912.247,15.671.912.247,8671912247.0,15671912247.0
Tạm ứng,Tạm ứng,Tạm ứng,5.338.891.466,4.775.667.463,5338891466.0,4775667463.0
Thuế GTGT đầu vào chưakê khai khấu trừ,Thuế GTGT đầu vào chưakê khai khấu trừ,Thuế GTGT đầu vào chưakê khai khấu trừ,5.975.608.558,8.070.802.322,5975608558.0,8070802322.0
Các khoản khác,Các khoản khác,Các khoản khác,26.892.170.741,22.169.512.208,26892170741.0,22169512208.0
