row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,2.729.716.323.820,2.317.849.912.901,2729716323820.0,2317849912901.0
Bên liên quan (Thuyết minh số 30),Bên liên quan (Thuyết minh số 30),Bên liên quan (Thuyết minh số 30),14.558.566.264,22.697.194.513,14558566264.0,22697194513.0
Phải thu ngắn hạn các bên khác,Phải thu ngắn hạn các bên khác,Phải thu ngắn hạn các bên khác,2.715.157.757.556,2.295.152.718.388,2715157757556.0,2295152718388.0
- Công ty Cổ phần Hàng không Vietjet,- Công ty Cổ phần Hàng không Vietjet,- Công ty Cổ phần Hàng không Vietjet,817.948.560.831,735.574.727.829,817948560831.0,735574727829.0
- Tổng Công ty Hàng không Việt Nam,- Tổng Công ty Hàng không Việt Nam,- Tổng Công ty Hàng không Việt Nam,788.665.358.445,663.672.980.183,788665358445.0,663672980183.0
- Công ty Cổ phần Hàng khôngTre Việt,- Công ty Cổ phần Hàng khôngTre Việt,- Công ty Cổ phần Hàng khôngTre Việt,451.275.614.206,326.410.951.274,451275614206.0,326410951274.0
- Công ty Cổ phần Hàng khôngPacific Airlines,- Công ty Cổ phần Hàng khôngPacific Airlines,- Công ty Cổ phần Hàng khôngPacific Airlines,380.849.172.445,279.368.092.340,380849172445.0,279368092340.0
- Đối tượng khác,- Đối tượng khác,- Đối tượng khác,276.419.051.629,290.125.966.762,276419051629.0,290125966762.0
Dài hạn,Dài hạn,Dài hạn,5.600.000.200,6.300.000.200,5600000200.0,6300000200.0
- Công ty Cổ phần Hoàng Long Yến,- Công ty Cổ phần Hoàng Long Yến,- Công ty Cổ phần Hoàng Long Yến,5.600.000.200,6.300.000.200,5600000200.0,6300000200.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.735.316.324.020,2.324.149.913.101,2735316324020.0,2324149913101.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(495.481.694.618),(58.955.940.396),-495481694618.0,-58955940396.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,2.239.834.629.402,2.265.193.972.705,2239834629402.0,2265193972705.0
