row_label_raw,row_label_full,CHÌ TIÊU,Mã số,Thuyết minh,Năm nay VND,Năm trước VND,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay VND,numeric__Năm trước VND
19. Lợi nhuận sau thuế của công ty mẹTrong đó:Lợi nhuận của ACVLợi nhuận từ hoạt động khai thác tài sản KCHTHK được Nhà nước giao quản lý,19. Lợi nhuận sau thuế của công ty mẹTrong đó:Lợi nhuận của ACVLợi nhuận từ hoạt động khai thác tài sản KCHTHK được Nhà nước giao quản lý,19. Lợi nhuận sau thuế của công ty mẹTrong đó:Lợi nhuận của ACVLợi nhuận từ hoạt động khai thác tài sản KCHTHK được Nhà nước giao quản lý,61,,789.769.446.607,1.647.476.267.498,61.0,,789769446607.0,1647476267498.0
19. Lợi nhuận sau thuế của công ty mẹTrong đó:Lợi nhuận của ACVLợi nhuận từ hoạt động khai thác tài sản KCHTHK được Nhà nước giao quản lý,19. Lợi nhuận sau thuế của công ty mẹTrong đó:Lợi nhuận của ACVLợi nhuận từ hoạt động khai thác tài sản KCHTHK được Nhà nước giao quản lý,19. Lợi nhuận sau thuế của công ty mẹTrong đó:Lợi nhuận của ACVLợi nhuận từ hoạt động khai thác tài sản KCHTHK được Nhà nước giao quản lý,61,,479.772.413.300,1.647.476.267.498,61.0,,479772413300.0,1647476267498.0
19. Lợi nhuận sau thuế của công ty mẹTrong đó:Lợi nhuận của ACVLợi nhuận từ hoạt động khai thác tài sản KCHTHK được Nhà nước giao quản lý,19. Lợi nhuận sau thuế của công ty mẹTrong đó:Lợi nhuận của ACVLợi nhuận từ hoạt động khai thác tài sản KCHTHK được Nhà nước giao quản lý,19. Lợi nhuận sau thuế của công ty mẹTrong đó:Lợi nhuận của ACVLợi nhuận từ hoạt động khai thác tài sản KCHTHK được Nhà nước giao quản lý,61,,309.997.033.307,-,61.0,,309997033307.0,
20. Lỗ sau thuế của cổ đông không kiểm soát,20. Lỗ sau thuế của cổ đông không kiểm soát,20. Lỗ sau thuế của cổ đông không kiểm soát,62,,(169.975.597),(5.929.739.558),62.0,,-169975597.0,-5929739558.0
21. Lãi cơ bản trên cổ phiếu,21. Lãi cơ bản trên cổ phiếu,21. Lãi cơ bản trên cổ phiếu,70,22.5,220,577,70.0,225.0,220.0,577.0
22. Lãi suy giảm trên cổ phiếu,22. Lãi suy giảm trên cổ phiếu,22. Lãi suy giảm trên cổ phiếu,71,22.5,220,577,71.0,225.0,220.0,577.0
