row_label_raw,row_label_full,CHỈ TIÊU > I. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:Khấu hao và hao mònCác khoản dự phòng(Lãi) lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,Mã số > 010203040506,Thuyết minh > 2825,Năm nay VND > 990.285.234.8862.529.606.678.309480.437.275.313(1.411.640.140.966)(1.803.298.356.676)88.792.729.468,Năm trước VND > 2.000.260.283.7002.992.133.649.46441.292.434.289842.181.613.960(2.370.090.785.185)96.219.749.004,numeric__Mã số > 010203040506,numeric__Thuyết minh > 2825,numeric__Năm nay VND > 990.285.234.8862.529.606.678.309480.437.275.313(1.411.640.140.966)(1.803.298.356.676)88.792.729.468,numeric__Năm trước VND > 2.000.260.283.7002.992.133.649.46441.292.434.289842.181.613.960(2.370.090.785.185)96.219.749.004
Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động(Tăng) giảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động(Tăng) giảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động(Tăng) giảm các khoản phải thuGiảm hàng tồn khoGiảm các khoản phải trảGiảm chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh,0809101112141517,,874.183.420.334(1.086.840.989.568)50.195.230.935450.643.423.55998.800.062.220(92.074.729.468)(410.000.000.000)(583.756.618.522),3.601.996.945.2321.702.598.876.652134.714.210.749(1.509.549.458.913)4.220.307.243(96.319.215.167)(902.424.443.138)(272.746.000.922),809101112141517.0,,,
Lưu chuyển tiền thuần (sử dụng vào) từ hoạt động kinh doanh,Lưu chuyển tiền thuần (sử dụng vào) từ hoạt động kinh doanh,Lưu chuyển tiền thuần (sử dụng vào) từ hoạt động kinh doanh,20,,(698.850.200.510),2.662.491.221.736,20.0,,-698850200510.0,2662491221736.0
II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỰ Tiền chi để mua sắmvà xây dựng tài sản cố địnhTiền thu do thanh lý TSCĐvà các tài sản dài hạn khácTiền mua công cụ nợ của đơn vị khácTiền thu hồi bán lại các công cụ nợ của đơn vị khácTiền thu lãi tiền gửi và cổ tức được chia,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỰ Tiền chi để mua sắmvà xây dựng tài sản cố địnhTiền thu do thanh lý TSCĐvà các tài sản dài hạn khácTiền mua công cụ nợ của đơn vị khácTiền thu hồi bán lại các công cụ nợ của đơn vị khácTiền thu lãi tiền gửi và cổ tức được chia,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỰ Tiền chi để mua sắmvà xây dựng tài sản cố địnhTiền thu do thanh lý TSCĐvà các tài sản dài hạn khácTiền mua công cụ nợ của đơn vị khácTiền thu hồi bán lại các công cụ nợ của đơn vị khácTiền thu lãi tiền gửi và cổ tức được chia,212223242730,,(1.651.097.817.153)746.050.514(1.308.500.000.000)1.776.500.000.0002.207.567.824.686,(2.414.386.094.866)303.881.097(3.886.000.000.000)1.622.500.000.0002.416.146.374.395,212223242730.0,,,
Lưu chuyển tiền thuần từ (sử dụng vào) hoạt động đầu tư,Lưu chuyển tiền thuần từ (sử dụng vào) hoạt động đầu tư,Lưu chuyển tiền thuần từ (sử dụng vào) hoạt động đầu tư,30,,1.025.216.058.047,(2.261.435.839.374),30.0,,1025216058047.0,-2261435839374.0
