row_label_raw,row_label_full,col_0,Tại 31/12/2025,Tại 31/12/2024,numeric__Tại 31/12/2025,numeric__Tại 31/12/2024
Tiền mặt bằng VND,Tiền mặt bằng VND,Tiền mặt bằng VND,6.862,4.112,6862.0,4112.0
Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,272,248,272.0,248.0
Cộng,Cộng,Cộng,7.134,4.360,7134.0,4360.0
