row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,6.103,3.775,6103.0,3775.0
Tiền lương của Tổng giám đốc và Người quản lý khác,Tiền lương của Tổng giám đốc và Người quản lý khác,Tiền lương của Tổng giám đốc và Người quản lý khác,11.095,9.896,11095.0,9896.0
Tiền lương/ thù lao và chi phí hoạt động của Ban Kiểm soát,Tiền lương/ thù lao và chi phí hoạt động của Ban Kiểm soát,Tiền lương/ thù lao và chi phí hoạt động của Ban Kiểm soát,2.897,2.225,2897.0,2225.0
,,,20.095,15.896,20095.0,15896.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Thù lao của Hội đồng quản trị,Trong đó: > Thù lao của Hội đồng quản trị,Thù lao của Hội đồng quản trị,6.103,3.775,6103.0,3775.0
Ông Phạm Trung Kiên,Trong đó: > Ông Phạm Trung Kiên,Ông Phạm Trung Kiên,2.277,1.619,2277.0,1619.0
Ông Lê Mạnh Linh (*),Trong đó: > Ông Lê Mạnh Linh (*),Ông Lê Mạnh Linh (*),1.009,539,1009.0,539.0
Ông Nguyễn Trung Thành,Trong đó: > Ông Nguyễn Trung Thành,Ông Nguyễn Trung Thành,127,539,127.0,539.0
Ông Lê Hoài Nam,Trong đó: > Ông Lê Hoài Nam,Ông Lê Hoài Nam,721,539,721.0,539.0
Ông Nguyễn Văn Hải,Trong đó: > Ông Nguyễn Văn Hải,Ông Nguyễn Văn Hải,1.222,539,1222.0,539.0
Ông Mai Danh Hiền(*),Trong đó: > Ông Mai Danh Hiền(*),Ông Mai Danh Hiền(*),747,-,747.0,
Tiền lương của Tổng Giám đốc và Người quản lý khác,Trong đó: > Tiền lương của Tổng Giám đốc và Người quản lý khác,Tiền lương của Tổng Giám đốc và Người quản lý khác,11.095,9.896,11095.0,9896.0
Ông Lê Mạnh Linh (*),Trong đó: > Ông Lê Mạnh Linh (*),Ông Lê Mạnh Linh (*),1.253,,1253.0,
Ông Mai Danh Hiền (*),Trong đó: > Ông Mai Danh Hiền (*),Ông Mai Danh Hiền (*),2.368,2.334,2368.0,2334.0
Ông Lê Anh Tuấn,Trong đó: > Ông Lê Anh Tuấn,Ông Lê Anh Tuấn,2.177,1.446,2177.0,1446.0
Bà Tôn Thị Hải Yến,Trong đó: > Bà Tôn Thị Hải Yến,Bà Tôn Thị Hải Yến,2.266,1.292,2266.0,1292.0
Ông Nguyễn Xuân Điệp(*),Trong đó: > Ông Nguyễn Xuân Điệp(*),Ông Nguyễn Xuân Điệp(*),1.514,-,1514.0,
Ông Đào Lê Huy (*),Trong đó: > Ông Đào Lê Huy (*),Ông Đào Lê Huy (*),410,1.501,410.0,1501.0
Ông Hoàng Thế Hưng,Trong đó: > Ông Hoàng Thế Hưng,Ông Hoàng Thế Hưng,-,439,,439.0
Ông Đào Lê Huy,Trong đó: > Ông Đào Lê Huy,Ông Đào Lê Huy,(**),1.501,,1501.0
Ông Lâm Nguyễn Thiện Nhơn,Trong đó: > Ông Lâm Nguyễn Thiện Nhơn,Ông Lâm Nguyễn Thiện Nhơn,(**),274,,274.0
Ông Mai Xuân Đông,Trong đó: > Ông Mai Xuân Đông,Ông Mai Xuân Đông,(**),725,,725.0
Ông Hoàng Nhật Nam,Trong đó: > Ông Hoàng Nhật Nam,Ông Hoàng Nhật Nam,(**),824,,824.0
Ông Nguyễn Tiến Sỹ,Trong đó: > Ông Nguyễn Tiến Sỹ,Ông Nguyễn Tiến Sỹ,(**),49,,49.0
Ông Tổng Nhật Linh,Trong đó: > Ông Tổng Nhật Linh,Ông Tổng Nhật Linh,1.107,1.012,1107.0,1012.0
Tiền lương/ thù lao của Ban Kiểm soát,Trong đó: > Tiền lương/ thù lao của Ban Kiểm soát,Tiền lương/ thù lao của Ban Kiểm soát,2.897,2.225,2897.0,2225.0
