row_label_raw,row_label_full,Nhóm nợ,Nhóm nợ_1,Phân loại nợ theo phương pháp định lượng,Phân loại nợ theo phương pháp định tỉnh,Tỷ lệ dự phòng,numeric__Nhóm nợ_1,numeric__Phân loại nợ theo phương pháp định lượng,numeric__Phân loại nợ theo phương pháp định tỉnh,numeric__Tỷ lệ dự phòng
,,,,"▪ Khoản nợ vi phạm quy định tại các khoản 1, 2, 5,9 Điều 136 Luật các tổ chức tín dụng.(e) Khoản nợ trong thời hạn thu hồi theo kết luận thanh tra, kiểm tra;(f) Khoản nợ phải thu hồi theo quyết định thu hồi nợ trước hạn của ngân hàng, tổ chức tín dụng phi ngân hàng do khách hàng vi phạm thỏa thuận với ngân hàng, tổ chức tín dụng phi ngân hàng chưa thu hồi được trong thời gian dưới 30 ngày kể từ ngày có quyết định thu hồi;(g) Khoản nợ được phân loại vào nhóm 3 theo quy định tại khoản 2, khoản 3 Điều 10 Thông tư 31;(h) Khoản nợ phải phân loại vào nhóm 3 theo quy định lại khoản 4 Điều 8 Thông tư 31.",,,,,,
4,4,4,Nợ nghi ngờ,"(a) Khoản nợ quá hạn từ 181 ngày đến 360 ngày, trừ khoản nợ quy định tại khoản 3 Điều 10 Thông tư 31;(b) Khoản nợ cơ cấu lại thời hạn trả nợ lần đầu quá hạn đến 90 ngày theo thời hạn trả nợ được cơ cấu lại lần đầu, trừ khoản nợ quy định tại khoản 3 Điều 10 Thông tư 31;(c) Khoản nợ cơ cấu lại thời hạn trả nợ lần thứ hai còn trong hạn, trừ khoản nợ quy định tại điểm b khoản 2, khoản 3 Điều 10 Thông tư 31;(d) Khoản nợ quy định tại điểm c(iv) khoản 1 Điều 10 Thông tư 31 chưa thu hồi được trong thời gian từ 30 ngày đến 60 ngày kể từ ngày có quyết định thu hồi;(e) Khoản nợ phải thu hồi theo kết luận thanh tra, kiểm tranhưng quá thời hạn thu hồi theo kết luận thanh tra, kiểm tra đến 60 ngày mà chưa thu hồi được;(f) Khoản nợ phải thu hồi theo quyết định thu hồi nợ trước hạn của ngân hàng, tổ chức tín dụng phi ngân hàng do khách hàng vi phạm thỏa thuận với ngân hàng, tổ chức tín dụng phi ngân hàng chưa thu hồi được trong thời gian từ 30 ngày đến 60 ngày kể từ ngày có quyết định thu hồi;(g) Khoản nợ được phân loại vào nhóm 4 theo quy định tại khoản 2, khoản 3 Điều 10 Thông tư 31;(h) Khoản nợ phải phân loại vào nhóm 4 theo quy định tại khoản 4 Điều 8 Thông tư 31;",Các khoản nợ được đánh giá là có khả năng lỗi thất cao.,50%,,,,0.5
5,5,5,Nợ có khả năng mất vốn,"(a) Khoản nợ quá hạn trên 360 ngày;(b) Khoản nợ cơ cấu lại thời hạn trả nợ lần đầu quá hạn từ 91 ngày trở lên theo thời hạn trả nợ được cơ cấu lại lần đầu;(c) Khoản nợ cơ cấu lại thời hạn trả nợ lần thứ hai quá hạn theo thời hạn trả nợ được cơ cấu lại lần thứ hai;(d) Khoản nợ cơ cấu lại thời hạn trả nợ lần thứ ba trở lên, trừ khoản nợ quy định tại điểm b khoản 2 Điều 10 Thông tư 31;","Các khoản nợ được đánh giá là không còn khả năng thu hồi, mất vốn.",100%,,,,1.0
