row_label_raw,row_label_full,col_0,Tại 31/12/2025,Tại 31/12/2024,numeric__Tại 31/12/2025,numeric__Tại 31/12/2024
Tiền gửi thanh toán bằng VND,Tiền gửi thanh toán bằng VND,Tiền gửi thanh toán bằng VND,416.434,497.188,416434.0,497188.0
Tiền gửi thanh toán bằng ngoại tệ,Tiền gửi thanh toán bằng ngoại tệ,Tiền gửi thanh toán bằng ngoại tệ,26,25,26.0,25.0
Cộng,Cộng,Cộng,416.460,497.213,416460.0,497213.0
