row_label_raw,row_label_full,col_0,Tại 31/12/2025,Tại 31/12/2024,numeric__Tại 31/12/2025,numeric__Tại 31/12/2024
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,2.363,2.023,2363.0,2023.0
- Tiền gửi không kỳ hạn bằng VND,- Tiền gửi không kỳ hạn bằng VND,- Tiền gửi không kỳ hạn bằng VND,2.363,2.023,2363.0,2023.0
"Tiền, vàng gửi có kỳ hạn","Tiền, vàng gửi có kỳ hạn","Tiền, vàng gửi có kỳ hạn",14.550.037,10.208.593,14550037.0,10208593.0
- Tiền gửi có kỳ hạn bằng VND,- Tiền gửi có kỳ hạn bằng VND,- Tiền gửi có kỳ hạn bằng VND,14.550.037,10.208.593,14550037.0,10208593.0
Tiền gửi ký quỹ,Tiền gửi ký quỹ,Tiền gửi ký quỹ,-,107,,107.0
- Tiền ký quỹ bằng VND,- Tiền ký quỹ bằng VND,- Tiền ký quỹ bằng VND,-,107,,107.0
Cộng,Cộng,Cộng,14.552.400,10.210.723,14552400.0,10210723.0
