row_label_raw,row_label_full,Dự án,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Dự án Vinhomes Wonder City Đan Phượng,Dự án Vinhomes Wonder City Đan Phượng,Dự án Vinhomes Wonder City Đan Phượng,2.837.676,423.025,2837676.0,423025.0
Dự án Vinhomes Royal Island Vũ Yên,Dự án Vinhomes Royal Island Vũ Yên,Dự án Vinhomes Royal Island Vũ Yên,1.502.916,3.572.258,1502916.0,3572258.0
