row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,,,
Chi phí hoa hồng môi giới và tư vấn bán hàng,Chi phí bán hàng > Chi phí hoa hồng môi giới và tư vấn bán hàng,Chi phí hoa hồng môi giới và tư vấn bán hàng,1.358.265,579.212,1358265.0,579212.0
Chi phí bán hàng khác,Chi phí bán hàng > Chi phí bán hàng khác,Chi phí bán hàng khác,250.251,122.776,250251.0,122776.0
TỔNG CỘNG,Chi phí bán hàng > TỔNG CỘNG,TỔNG CỘNG,1.608.516,701.988,1608516.0,701988.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,,,
Hoàn nhập các khoản dự phòng,Chi phí quản lý doanh nghiệp > Hoàn nhập các khoản dự phòng,Hoàn nhập các khoản dự phòng,(31.311),(15.896),-31311.0,-15896.0
"Chi phí tài trợ, từ thiện","Chi phí quản lý doanh nghiệp > Chi phí tài trợ, từ thiện","Chi phí tài trợ, từ thiện",232.117,131.643,232117.0,131643.0
Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp > Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,393.809,246.623,393809.0,246623.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,594.615,362.370,594615.0,362370.0
