row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Nhận tiền ước trước chuyển nhượng bất động sản,1.184.412,-,,,1184412.0,
Công ty Vinhomes,Công ty Vinhomes,Công ty Vinhomes,Công ty con,Tạm ứng dịch vụ quản lý,-,304.807,,,,304807.0
,,,,,1.184.412,304.807,,,1184412.0,304807.0
