row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
97,97,97,Công ty Cổ phần Đá Cẩm Thạch Dốc Thắng,Công ty Dốc Thắng,"100,00","63,78","Thôn Ngòi Kèn, Xã Lục Yên, Tĩnh Lào Cai, Việt Nam",Khai thác khoáng sản,,,100.0,63.78,,
98,98,98,Công ty TNHH Đá Cẩm Thạch An Phú,Công ty An Phú,"100,00","66,26","Thôn Khau Ca, Xã Mường Lai, Tĩnh Lào Cai, Việt Nam",Sản xuất các sản phẩm từ đá trắng,,,100.0,66.26,,
99,99,99,Công ty TNHH MTV Khai Thác Khoáng Sản Bảo Lai Lục Yên,Công ty Bảo Lai Lục Yên,"100,00","66,26","Thôn Ngòi Kèn, Xã Lục Yên, Tĩnh Lào Cai, Việt Nam",Khai thác khoáng sản,,,100.0,66.26,,
100,100,100,Công ty Cổ phần Khoáng Sản Phan Thanh,Công ty Phan Thanh,"100,00","66,43","Thôn Bản Ro, Xã Tân Lĩnh, Tĩnh Lào Cai, Việt Nam",Khai thác khoáng sản,,,100.0,66.43,,
101,101,101,Công ty Cổ phần Đầu tư Vạn Khoa,Công ty Đầu tư Vạn Khoa,"100,00","67,21","Thôn Ngòi Kèn, Xã Lục Yên, Tĩnh Lào Cai, Việt Nam",Khai thác khoáng sản,,,100.0,67.21,,
102,102,102,Công ty TNHH Bảo Lai Green,Công ty Bảo Lai Green,"100,00","66,26","Tầng 9, Tòa nhà Viettel, Số 70 đường Nguyễn Văn Cử, Phường Hạ Long, Tĩnh Quảng Ninh, Việt Nam",Cung cấp dịch vụ công viên vui chơi và công viên theo chủ đề,,,100.0,66.26,,
103,103,103,Công ty TNHH Kinh Doanh Và Thương Mại Dịch Vụ Vinpro,Công ty VinPro,"100,00","100,00","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam","Bán lẻ thiết bị nghe nhìn, máy tính, phần mềm và thiết bị viễn thông",,,100.0,100.0,,
104,104,104,Công ty Cổ phần Kinh Doanh Và Phát Triển Sinh Thái,Công ty Kinh doanh Sinh Thái,"100,00","72,89","Tòa nhà Văn phòng Symphony, Đường Chu Huy Mân, Khu đô thị sinh thái Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,100.0,72.89,,
105,105,105,Công ty Cổ phần Đầu tư Phát triển Newland,Công ty Newland,"99,92","73,45","Tầng 20A, Tòa nhà Vincom Center Đồng Khởi, 72 Lê Thánh Tôn, Phường Sài Gòn, Thành phố Hồ Chí Minh, Việt Nam",Kinh doanh bất động sản,,,99.92,73.45,,
106,106,106,Công ty Cổ phần Giải pháp Và Dịch vụ Công nghệ Vantix,Công ty Vantix,"100,00","100,00","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam",Hoạt động dịch vụ công nghệ thông tin và dịch vụ khác liên quan đến máy vi tính,,,100.0,100.0,,
107,107,107,Công ty TNHH Bất Đông Sản Tây Tăng Long,Công ty Tây Tăng Long,"90,00","66,16","Số 72, Đường Lê Thánh Tôn, Phường Sài Gòn, Thành phố Hồ Chí Minh, Việt Nam","Đầu tư, xây dựng và kinh doanh bất động sản",,,90.0,66.16,,
