row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,2.587.710,5.132.408,2587710.0,5132408.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(348.839),(77.871),-348839.0,-77871.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.238.871,5.054.537,2238871.0,5054537.0
