row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,,
Số đầu năm,Vốn cổ phần đã phát hành > Số đầu năm,Số đầu năm,38.785.833,38.785.833,38785833.0,38785833.0
Chuyển đổi cổ phiếu ưu đãi thành cổ phiếu phổ thông (i),Vốn cổ phần đã phát hành > Chuyển đổi cổ phiếu ưu đãi thành cổ phiếu phổ thông (i),Chuyển đổi cổ phiếu ưu đãi thành cổ phiếu phổ thông (i),18.931,-,18931.0,
Phát hành cổ phiếu phổ thông từ thăng dư vốn cổ phần (ii),Vốn cổ phần đã phát hành > Phát hành cổ phiếu phổ thông từ thăng dư vốn cổ phần (ii),Phát hành cổ phiếu phổ thông từ thăng dư vốn cổ phần (ii),38.530.155,-,38530155.0,
Số cuối năm,Vốn cổ phần đã phát hành > Số cuối năm,Số cuối năm,77.334.919,38.785.833,77334919.0,38785833.0
