row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: triệu VND > Số đầu năm,Đơn vị tính: triệu VND > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Đầu tư vào công ty con(Thuyết minh số 17.1),Đầu tư vào công ty con(Thuyết minh số 17.1),Đầu tư vào công ty con(Thuyết minh số 17.1),242.932.140,(11.930.457),184.716.166,(19.463.455),242932140.0,-11930457.0,184716166.0,-19463455.0
Đầu tư vào công ty liên kết(Thuyết minh số 17.2),Đầu tư vào công ty liên kết(Thuyết minh số 17.2),Đầu tư vào công ty liên kết(Thuyết minh số 17.2),3.582.485,(60.643),3.580.840,(67.994),3582485.0,-60643.0,3580840.0,-67994.0
Đầu tư góp vốn vào đơn vịkhác (Thuyết minh số 17.3),Đầu tư góp vốn vào đơn vịkhác (Thuyết minh số 17.3),Đầu tư góp vốn vào đơn vịkhác (Thuyết minh số 17.3),12.398.083,(1.353.835),1.526.748,(439.804),12398083.0,-1353835.0,1526748.0,-439804.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,258.912.708,(13.344.935),189.823.754,(19.971.253),258912708.0,-13344935.0,189823754.0,-19971253.0
