row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
"Cổ tức, lợi nhuận được chia (i)","Cổ tức, lợi nhuận được chia (i)","Cổ tức, lợi nhuận được chia (i)",10.762.194,-,10762194.0,
Lãi từ các khoản cho vay và tiền gửi,Lãi từ các khoản cho vay và tiền gửi,Lãi từ các khoản cho vay và tiền gửi,9.704.113,8.368.182,9704113.0,8368182.0
Thu nhập tử chuyển nhượng các khoản đầu tư (ii),Thu nhập tử chuyển nhượng các khoản đầu tư (ii),Thu nhập tử chuyển nhượng các khoản đầu tư (ii),1.537.368,4.796.744,1537368.0,4796744.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,67.896,30.107,67896.0,30107.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,22.071.571,13.195.033,22071571.0,13195033.0
