row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty Vận hành Vincom Retail,Công ty Vận hành Vincom Retail,Công ty Vận hành Vincom Retail,Công ty liên kết,"Đặt cọc, góp vốn cho mục đích hợp tác đầu tư, kinh doanh",1.687.714,276.369,,,1687714.0,276369.0
Công ty Vận hành Vincom Retail,Công ty Vận hành Vincom Retail,Công ty Vận hành Vincom Retail,Công ty liên kết,Đặt cọc khác,1.025,1.025,,,1025.0,1025.0
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,"Đặt cọc, góp vốn cho mục đích hợp tác đầu tư, kinh doanh",127.419,250.869,,,127419.0,250869.0
Công ty VinAl,Công ty VinAl,Công ty VinAl,Công ty con,Lãi vay phải thu,-,14.194,,,,14194.0
Các công ty khác,Các công ty khác,Các công ty khác,Công ty con,Lãi vay phải thu,3.054,217.809,,,3054.0,217809.0
,,,,,1.819.212,760.266,,,1819212.0,760266.0
