row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Công ty VinEnergo(Công ty cùng chủ sở hữu),Công ty VinEnergo(Công ty cùng chủ sở hữu),Công ty VinEnergo(Công ty cùng chủ sở hữu),Góp vốn bằng tiền,5.383.650,-,,5383650.0,
Công ty VinSpeed(Công ty cùng chủ sở hữu),Công ty VinSpeed(Công ty cùng chủ sở hữu),Công ty VinSpeed(Công ty cùng chủ sở hữu),Góp vốn bằng tiền,4.500.000,-,,4500000.0,
Ông Phạm Nhật Vượng(Chủ tịch Hội đồng Quản trị),Ông Phạm Nhật Vượng(Chủ tịch Hội đồng Quản trị),Ông Phạm Nhật Vượng(Chủ tịch Hội đồng Quản trị),Chuyển nhượng cổ phần công ty con,-,1.820.006,,,1820006.0
Công ty GSM (Công ty cùngchủ sở hữu),Công ty GSM (Công ty cùngchủ sở hữu),Công ty GSM (Công ty cùngchủ sở hữu),Góp vốn bằng tiền,875.000,602.632,,875000.0,602632.0
Công ty Vận hànhVินcom Retail (Công ty liênkết),Công ty Vận hànhVินcom Retail (Công ty liênkết),Công ty Vận hànhVินcom Retail (Công ty liênkết),Doanh thu từ chuyển nhượng bất động sảnKết chuyển cọc cho mục đích hợp tác đầu tư sang phải thu chuyển nhượng bất động sảnNhận đặt cọc cho mục đích hợp tác đầu tư,236.259217.467-,- -290.521,,,290521.0
Công ty Vincom Retail(Công ty liên kết),Công ty Vincom Retail(Công ty liên kết),Công ty Vincom Retail(Công ty liên kết),Chi phí lãi cọc chuyển nhượng dự ánChuyển từ thỏa thuận đặt cọc sang hợpđồng mua bánLãi nhập gốc cọc chuyển nhượng dự ánNhận đặt cọc cho mục đích hợp tác đầu tư,1.476.3491.296.530991.250-,- -884.3305.852.163,,,8843305852163.0
Công ty SADO(Công ty liên kết đến ngày 4tháng 9 năm 2024),Công ty SADO(Công ty liên kết đến ngày 4tháng 9 năm 2024),Công ty SADO(Công ty liên kết đến ngày 4tháng 9 năm 2024),Thanh toán gốc vayĐi vay,-,923.000,,,923000.0
Công ty SADO(Công ty liên kết đến ngày 4tháng 9 năm 2024),Công ty SADO(Công ty liên kết đến ngày 4tháng 9 năm 2024),Công ty SADO(Công ty liên kết đến ngày 4tháng 9 năm 2024),Thanh toán gốc vayĐi vay,-,780.000,,,780000.0
