row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,6.513.218,3.405.810,6513218.0,3405810.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,3.800.000,800.000,3800000.0,800000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.313.218,4.205.810,10313218.0,4205810.0
