row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
49,49,49,Công ty Cổ phần Đầu tư Y học Công nghệ cao VinMedTech,Công ty VinMedTech,"99,00","99,00","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam",Cung cấp các dịch vụ bệnh viện,,,99.0,99.0,,
50,50,50,Công ty Cổ phần Đầu tư Phát triển VS,Công ty VS,"61,42","61,42","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam",Dịch vụ tư vấn quản lý,,,61.42,61.42,,
51,51,51,Công ty Cổ phần Vinschool,Công ty Vinschool,"100,00","61,43","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam",Cung cấp dịch vụ giáo dục,,,100.0,61.43,,
52,52,52,Công ty TNHH World Academy,Công ty World Academy,"100,00","100,00","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam",Cung cấp dịch vụ giáo dục,,,100.0,100.0,,
53,53,53,Công ty TNHH Nghiên cứu và Tư vấn EduCore,Công ty EduCore,"100,00","61,42","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam",Cung cấp dịch vụ giáo dục,,,100.0,61.42,,
54,54,54,Công ty TNHH Giáo Dục Và Đào Tạo VinAcademy,Công ty VinAcademy,"100,00","100,00","Ô đất ký hiệu ĐH, Khu đô thị Vinhomes Ocean Park, Xã Gia Lâm, Thành phố Hà Nội, Việt Nam",Cung cấp dịch vụ giáo dục,,,100.0,100.0,,
55,55,55,Công ty TNHH Dịch Vụ Bảo Vệ Vincom,Công ty Bảo vệ Vincom,"100,00","100,00","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam",Kinh doanh dịch vụ bảo vệ,,,100.0,100.0,,
56,56,56,Công ty TNHH Dịch Vụ Vận Tài Sinh Thái VinBus,Công ty VinBus,"100,00","100,00","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam",Dịch vụ vận tải hành khách,,,100.0,100.0,,
57,57,57,"Công ty VinFast Auto Ltd,",Công ty VinFast Auto,"50,65","50,65","61 Robinson Road, #06-01, 61 Robinson, Singapore (068893)","Dịch vụ tư vấn quản lý, dịch vụ tài chính khác",,,50.65,50.65,,
58,58,58,Công ty Cổ phần Sản Xuất và Kinh Doanh VinFast,Công ty VinFast,"99,90","50,60","Khu kinh tế Đình Vũ – Cát Hải, đảo Cát Hải, Đặc khu Cát Hải, Thành phố Hải Phòng, Việt Nam",Sản xuất xe có động cơ,,,99.9,50.6,,
