row_label_raw,row_label_full,Đối tượng nợ,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi
Đối tác số 1,Đối tác số 1,Đối tác số 1,23.545,-,23.545,-,23545.0,,23545.0,
Đối tác số 2,Đối tác số 2,Đối tác số 2,21.936,-,21.936,-,21936.0,,21936.0,
Đối tác số 3,Đối tác số 3,Đối tác số 3,8.053,-,8.053,-,8053.0,,8053.0,
