row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty Bảo vệ Vincom,Công ty Bảo vệ Vincom,Công ty Bảo vệ Vincom,Công ty con,Lãi vay phải trả,225.051,-,,,225051.0,
Công ty Xavinco,Công ty Xavinco,Công ty Xavinco,Công ty con,Lãi vay phải trả,133.863,185.415,,,133863.0,185415.0
Các công ty khác,Các công ty khác,Các công ty khác,"Công ty con, các bên liên quan khác","Lãi vay, lãi cọc phải trả",36.291,775.872,,,36291.0,775872.0
,,,,,395.205,961.287,,,395205.0,961287.0
