row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí phát triển bắt động sản để bán,Chi phí phát triển bắt động sản để bán,Chi phí phát triển bắt động sản để bán,15.640.536,7.551.499,15640536.0,7551499.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.506.711,1.307.856,2506711.0,1307856.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,703.774,619.262,703774.0,619262.0
"Chi phí khấu hao, hao mòn và phân bổ chi phí thuê đất","Chi phí khấu hao, hao mòn và phân bổ chi phí thuê đất","Chi phí khấu hao, hao mòn và phân bổ chi phí thuê đất",235.081,197.180,235081.0,197180.0
"Chi phí tài trợ, từ thiện","Chi phí tài trợ, từ thiện","Chi phí tài trợ, từ thiện",232.117,131.643,232117.0,131643.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),155.563,89.496,155563.0,89496.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,19.473.782,9.896.936,19473782.0,9896936.0
