row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
39,39,39,Công ty TNHH Đầu Tư Và Phát Triển Du Lịch Phúc An,Công ty Phúc An,"100,00","85,69","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam",Cung cấp dịch vụ lưu trú ngắn ngày,,,100.0,85.69,,
40,40,40,Công ty Cổ phần Cảng Nha Trang,Công ty Cảng Nha Trang,"99,35","93,39","05 Trần Phú, Phường Nha Trang, Tĩnh Khánh Hòa, Việt Nam","Bốc xếp hàng hóa, cho thuê kho bãi",,,99.35,93.39,,
41,41,41,Công ty Vinpearl Australia PTY LTD,Công ty Vinpearl Australia,"100,00","94,00","234 Balaclava Road, Caulfield North 3161, Melbourne, Victoria, Australia","Dịch vụ lưu trú, đại lý du lịch",,,100.0,94.0,,
42,42,42,Công ty Cape Wickham Golf Links PTY LTD,Công ty Cape Wickham Golf,"100,00","94,00","1 Cape Wickham Road, Wickham, TAS 7256, Australia",Quản lý sân Golf,,,100.0,94.0,,
43,43,43,Công ty Cổ phần Vinpearl Cửa Hội,Công ty Vinpearl Cửa Hội,"100,00","85,55","Đường Bình Minh, Phường Cửa Lò, Tĩnh Nghệ An, Việt Nam",Cung cấp dịch vụ lưu trú ngắn ngày,,,100.0,85.55,,
44,44,44,Công ty Cổ phần Đầu tư và Phát triển Khách sạn Landmark 81,Công ty Vinpearl Landmark 81,"100,00","85,54","Tầng 1 Đến Tầng 3, Tầng 47 Đến Tầng 63 và Tầng 65 Đến Tầng 77, Tòa nhà Landmark 81, Khu phức hợp Tân Cảng Sài Gòn, 720A Điện Biên Phủ, Phường Thạnh Mỹ Tây, Thành phố Hồ Chí Minh, Việt Nam",Cung cấp dịch vụ lưu trú ngắn ngày,,,100.0,85.54,,
45,45,45,Công ty Cổ phần Đầu tư và Phát triển Khách sạn Thanh Hóa,Công ty Vinpearl Thanh Hóa,"100,00","85,54","Số 27, Trần Phú, Phường Hạc Thành, Tĩnh Thanh Hóa, Việt Nam",Cung cấp dịch vụ lưu trú ngắn ngày,,,100.0,85.54,,
46,46,46,Công ty Cổ phần VinWonders Nha Trang,Công ty VinWonders Nha Trang,"100,00","85,55","Đảo Hòn Tre, Phường Nha Trang, Tĩnh Khánh Hòa, Việt Nam",Cung cấp dịch vụ công viên vui chơi và công viên theo chủ đề,,,100.0,85.55,,
47,47,47,Công ty Cổ phần Đầu tư Kinh doanh VMC Holding,Công ty VMC Holding,"78,08","77,89","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Phúc Lợi, Thành phố Hà Nội, Việt Nam",Hoạt động tư vấn quản lý,,,78.08,77.89,,
48,48,48,Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Vinmec,Công ty Vinmec,"100,00","77,89","Số 458, Phố Minh Khai, Phường Vĩnh Tuy, Thành phố Hà Nội, Việt Nam",Cung cấp các dịch vụ bệnh viện,,,100.0,77.89,,
