row_label_raw,row_label_full,Tại ngày 01 tháng 01 năm 2015,Khách sạnDu lịch Bảo Việt > 21.000.000.000,VIGEBA > 132.632.058.179,Long Việt > 32.112.305.216,Bảo ViệtTokio Marine > 218.003.519.508,Bảo Việt - SCIC > 72.274.341.819,Ngân hàngBảo Việt > 1.655.486.333.858,Đơn vị: VNDTổng > 2.131.508.558.580,numeric__Khách sạnDu lịch Bảo Việt > 21.000.000.000,numeric__VIGEBA > 132.632.058.179,numeric__Long Việt > 32.112.305.216,numeric__Bảo ViệtTokio Marine > 218.003.519.508,numeric__Bảo Việt - SCIC > 72.274.341.819,numeric__Ngân hàngBảo Việt > 1.655.486.333.858,numeric__Đơn vị: VNDTổng > 2.131.508.558.580
Cổ tức thu được/Lợi nhuận đã phân phối,Cổ tức thu được/Lợi nhuận đã phân phối,Cổ tức thu được/Lợi nhuận đã phân phối,-,(76.500.000.000),-,(25.853.851.311),-,(31.200.000.000),(133.553.851.311),,-76500000000.0,,-25853851311.0,,-31200000000.0,-133553851311.0
Lợi nhuận/(lỗ) trong năm thuộc về Tập đoàn,Lợi nhuận/(lỗ) trong năm thuộc về Tập đoàn,Lợi nhuận/(lỗ) trong năm thuộc về Tập đoàn,-,8.670.524.797,236.101.929,42.301.229.531,2.081.531.587,39.916.441.872,93.205.829.716,,8670524797.0,236101929.0,42301229531.0,2081531587.0,39916441872.0,93205829716.0
Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,21.000.000.000,64.802.582.976,32.348.407.145,234.450.897.728,74.355.873.406,1.664.202.775.730,2.091.160.536.985,21000000000.0,64802582976.0,32348407145.0,234450897728.0,74355873406.0,1664202775730.0,2091160536985.0
