row_label_raw,row_label_full,col_0,VND,numeric__VND
Tại ngày 01 tháng 01 năm 2015,Tại ngày 01 tháng 01 năm 2015,Tại ngày 01 tháng 01 năm 2015,103.589.577.559,103589577559.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,55.964.761.131,55964761131.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,-,
Tại ngày 31 tháng 12 năm 2015,Sử dụng trong năm > Tại ngày 31 tháng 12 năm 2015,Tại ngày 31 tháng 12 năm 2015,159.554.338.690,159554338690.0
