row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2015VND,Ngày 31 tháng 12năm 2014VND,numeric__Ngày 31 tháng 12năm 2015VND,numeric__Ngày 31 tháng 12năm 2014VND
Ăn chỉ,Ăn chỉ,Ăn chỉ,18.942.234.808,16.656.290.361,18942234808.0,16656290361.0
"Vật liệu, văn phòng phẩm","Vật liệu, văn phòng phẩm","Vật liệu, văn phòng phẩm",16.871.008.313,12.776.107.303,16871008313.0,12776107303.0
"Thiết bị, dụng cụ","Thiết bị, dụng cụ","Thiết bị, dụng cụ",564.643.053,952.042.872,564643053.0,952042872.0
Chi phí xây dựng dở dang (*),Chi phí xây dựng dở dang (*),Chi phí xây dựng dở dang (*),66.633.024.947,145.450.167.505,66633024947.0,145450167505.0
Tổng cộng hàng tồn kho,Tổng cộng hàng tồn kho,Tổng cộng hàng tồn kho,103.010.911.121,175.834.608.041,103010911121.0,175834608041.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,-,-,,
Giá trị thuần của hàng tồn kho,Dự phòng giảm giá hàng tồn kho > Giá trị thuần của hàng tồn kho,Giá trị thuần của hàng tồn kho,103.010.911.121,175.834.608.041,103010911121.0,175834608041.0
