row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2015VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2014VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2015VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2014VND
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,1.228.878.869.420,1.274.065.776.604,1228878869420.0,1274065776604.0
"Lãi đầu tư trái phiếu, ký phiếu, tin phiếu","Lãi đầu tư trái phiếu, ký phiếu, tin phiếu","Lãi đầu tư trái phiếu, ký phiếu, tin phiếu",1.980.743.611.297,1.809.108.375.773,1980743611297.0,1809108375773.0
Thu nhập từ tạm ứng giá trị giải ước,Thu nhập từ tạm ứng giá trị giải ước,Thu nhập từ tạm ứng giá trị giải ước,111.822.416.225,107.028.212.828,111822416225.0,107028212828.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,88.908.585.623,69.336.829.973,88908585623.0,69336829973.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,25.039.631.998,10.464.787.525,25039631998.0,10464787525.0
Lãi đầu tư chứng khoán,Lãi đầu tư chứng khoán,Lãi đầu tư chứng khoán,272.890.182.701,342.931.686.524,272890182701.0,342931686524.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,84.467.942.698,66.622.046.360,84467942698.0,66622046360.0
,,,3.792.751.239.962,3.679.557.715.587,3792751239962.0,3679557715587.0
