row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2015,Quá hạn > Ngày 31 tháng 12 năm 2015,Không kỳ hạn xác định > Ngày 31 tháng 12 năm 2015,Đến 01 năm > Ngày 31 tháng 12 năm 2015,Từ 01 - 05 năm > Ngày 31 tháng 12 năm 2015,Trên 5 năm > Ngày 31 tháng 12 năm 2015,Tổng cộng > Ngày 31 tháng 12 năm 2015,numeric__Quá hạn > Ngày 31 tháng 12 năm 2015,numeric__Không kỳ hạn xác định > Ngày 31 tháng 12 năm 2015,numeric__Đến 01 năm > Ngày 31 tháng 12 năm 2015,numeric__Từ 01 - 05 năm > Ngày 31 tháng 12 năm 2015,numeric__Trên 5 năm > Ngày 31 tháng 12 năm 2015,numeric__Tổng cộng > Ngày 31 tháng 12 năm 2015
NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,NỘ TẢI CHÍNH,,,,,,
Nghĩa vụ nợ theo hợp đồng bảo hiểm,NỘ TẢI CHÍNH > Nghĩa vụ nợ theo hợp đồng bảo hiểm,Nghĩa vụ nợ theo hợp đồng bảo hiểm,6.807,-,(2.170.561),(4.201.955),61.444.354,55.078.645,6807.0,,-2170561.0,-4201955.0,61444354.0,55078645.0
Phải trả hoạt động bảo hiểm gốc,NỘ TẢI CHÍNH > Phải trả hoạt động bảo hiểm gốc,Phải trả hoạt động bảo hiểm gốc,-,-,611.277,-,-,611.277,,,611277.0,,,611277.0
Phải trả tái bảo hiểm,NỘ TẢI CHÍNH > Phải trả tái bảo hiểm,Phải trả tái bảo hiểm,-,-,377.856,-,-,377.856,,,377856.0,,,377856.0
Các nghĩa vụ nợ tài chính khác,NỘ TẢI CHÍNH > Các nghĩa vụ nợ tài chính khác,Các nghĩa vụ nợ tài chính khác,-,-,8.544.476,1.361,-,8.545.837,,,8544476.0,1361.0,,8545837.0
Nhận ký quỹ,NỘ TẢI CHÍNH > Nhận ký quỹ,Nhận ký quỹ,-,-,74.806,-,-,74.806,,,74806.0,,,74806.0
Khác,NỘ TẢI CHÍNH > Khác,Khác,-,-,8.469.670,1.361,-,8.471.031,,,8469670.0,1361.0,,8471031.0
TỔNG CỘNG,NỘ TẢI CHÍNH > TỔNG CỘNG,TỔNG CỘNG,6.807,-,7.363.048,(4.200.594),61.444.354,64.613.615,6807.0,,7363048.0,-4200594.0,61444354.0,64613615.0
