row_label_raw,row_label_full,TT,Chỉ tiêu,Năm 2014,Năm 2015 sau soát xét,Kế hoạch 2015,% hoàn thành kế hoạch năm 2015,Biến động so với cùng kỳ (%),numeric__Chỉ tiêu,numeric__Năm 2014,numeric__Năm 2015 sau soát xét,numeric__Kế hoạch 2015,numeric__% hoàn thành kế hoạch năm 2015,numeric__Biến động so với cùng kỳ (%)
1.,1.,1.,Lợi nhuận sau Thuế TNDN trên BCTC riêng,1.121.350,1.002.371,979.992,"102,3%","-10,6%",,1121350.0,1002371.0,979992.0,1.023,-0.106
2.,2.,2.,Lợi nhuận sau Thuế TNDN trên BCTC hợp nhất,1.331.269,1.174.931,1.140.406,"103,0%","-11,7%",,1331269.0,1174931.0,1140406.0,1.03,-0.11699999999999999
