row_label_raw,row_label_full,col_0,Bảo hiểm nhân thọ VND,Bảo hiểm phi nhân thọ VND,Tổng cộng VND,numeric__Bảo hiểm nhân thọ VND,numeric__Bảo hiểm phi nhân thọ VND,numeric__Tổng cộng VND
Tại ngày 01/01/2015,Tại ngày 01/01/2015,Tại ngày 01/01/2015,-,88.354.037.365,88.354.037.365,,88354037365.0,88354037365.0
Phái sinh trong năm,Phái sinh trong năm,Phái sinh trong năm,928.412.355,194.077.066.614,195.005.478.969,928412355.0,194077066614.0,195005478969.0
Phân bổ vào doanh thu trong năm,Phân bổ vào doanh thu trong năm,Phân bổ vào doanh thu trong năm,(928.412.355),(187.112.221.845),(188.040.634.200),-928412355.0,-187112221845.0,-188040634200.0
Tại ngày 31/12/2015,Tại ngày 31/12/2015,Tại ngày 31/12/2015,-,95.318.882.134,95.318.882.134,,95318882134.0,95318882134.0
