row_label_raw,row_label_full,Công ty được đầu tư,Vốn điều lệ VND,Vốn Tập đoàn đã góp VND,Tỷ lệ %,numeric__Vốn điều lệ VND,numeric__Vốn Tập đoàn đã góp VND,numeric__Tỷ lệ %
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,,
Công ty CP Khách sạn và Du lịch Bảo Việt (Baoviet Resort),Công ty liên kết > Công ty CP Khách sạn và Du lịch Bảo Việt (Baoviet Resort),Công ty CP Khách sạn và Du lịch Bảo Việt (Baoviet Resort),60.000.000.000,21.000.000.000,35,60000000000.0,21000000000.0,35.0
Công ty CP Đầu tư và Xây dựng Quốc tế VIGEBA (VIGEBA),Công ty liên kết > Công ty CP Đầu tư và Xây dựng Quốc tế VIGEBA (VIGEBA),Công ty CP Đầu tư và Xây dựng Quốc tế VIGEBA (VIGEBA),180.000.000.000,54.000.000.000,30,180000000000.0,54000000000.0,30.0
Công ty CP Đầu tư và Xây dựng Long Việt,Công ty liên kết > Công ty CP Đầu tư và Xây dựng Long Việt,Công ty CP Đầu tư và Xây dựng Long Việt,65.043.200.000,29.269.440.000,45,65043200000.0,29269440000.0,45.0
Công ty Cổ phần Đầu tư SCIC – Bảo Việt (Bảo Việt SCIC),Công ty liên kết > Công ty Cổ phần Đầu tư SCIC – Bảo Việt (Bảo Việt SCIC),Công ty Cổ phần Đầu tư SCIC – Bảo Việt (Bảo Việt SCIC),140.000.000.000,70.000.000.000,50,140000000000.0,70000000000.0,50.0
Ngân hàng TMCP Bảo Việt (BaovietBank),Công ty liên kết > Ngân hàng TMCP Bảo Việt (BaovietBank),Ngân hàng TMCP Bảo Việt (BaovietBank),3.150.000.000.000,1.560.000.000.000,"49,52",3150000000000.0,1560000000000.0,49.52
Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,,,
Công ty TNHH Bảo hiểm Bảo Việt - Tokio Marine (Bảo Việt Tokio Marine),Công ty liên doanh > Công ty TNHH Bảo hiểm Bảo Việt - Tokio Marine (Bảo Việt Tokio Marine),Công ty TNHH Bảo hiểm Bảo Việt - Tokio Marine (Bảo Việt Tokio Marine),300.000.000.000,153.000.000.000,51,300000000000.0,153000000000.0,51.0
,,,,1.887.269.440.000,,,1887269440000.0,
