row_label_raw,row_label_full,col_0,Bảo hiểm nhân thọ VND,Bảo hiểm phi nhân thọ VND,Tổng cộng VND,numeric__Bảo hiểm nhân thọ VND,numeric__Bảo hiểm phi nhân thọ VND,numeric__Tổng cộng VND
Tại ngày 01/01/2015,Tại ngày 01/01/2015,Tại ngày 01/01/2015,-,294.424.717.991,294.424.717.991,,294424717991.0,294424717991.0
Phát sinh trong năm,Phát sinh trong năm,Phát sinh trong năm,936.711.660.131,738.623.531.414,1.675.335.191.545,936711660131.0,738623531414.0,1675335191545.0
Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,(936.711.660.131),(726.019.991.000),(1.662.731.651.131),-936711660131.0,-726019991000.0,-1662731651131.0
Tại ngày 31/12/2015,Tại ngày 31/12/2015,Tại ngày 31/12/2015,-,307.028.258.405,307.028.258.405,,307028258405.0,307028258405.0
