row_label_raw,row_label_full,Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,Ngày 31 tháng 12năm 2015VND > 20%,Ngày 31 tháng 12năm 2014VND > 22%,numeric__Ngày 31 tháng 12năm 2015VND > 20%,numeric__Ngày 31 tháng 12năm 2014VND > 22%
Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,,,,
- Hoa hồng phải trả trên phí bảo hiểm phải thu,Các khoản chênh lệch tạm thời được khấu trừ Trong đó: > - Hoa hồng phải trả trên phí bảo hiểm phải thu,- Hoa hồng phải trả trên phí bảo hiểm phải thu,28.519.589.770,36.458.762.098,28519589770.0,36458762098.0
- Chi phí dự phòng thu hồi các khoản hoa hống,Các khoản chênh lệch tạm thời được khấu trừ Trong đó: > - Chi phí dự phòng thu hồi các khoản hoa hống,- Chi phí dự phòng thu hồi các khoản hoa hống,32.112.570.785,22.267.125.405,32112570785.0,22267125405.0
- Dự phòng trái phiếu Vinashin trích trước,Các khoản chênh lệch tạm thời được khấu trừ Trong đó: > - Dự phòng trái phiếu Vinashin trích trước,- Dự phòng trái phiếu Vinashin trích trước,94.950.463.302,2.300.285.736,94950463302.0,2300285736.0
- Lỗ đánh giá chênh lệch tỷ giá cuối kỳ,- Lỗ đánh giá chênh lệch tỷ giá cuối kỳ,- Lỗ đánh giá chênh lệch tỷ giá cuối kỳ,-,-,,
- Dự phòng cho cổ phiếu,- Lỗ đánh giá chênh lệch tỷ giá cuối kỳ > - Dự phòng cho cổ phiếu,- Dự phòng cho cổ phiếu,8.231.250.517,34.687.306.048,8231250517.0,34687306048.0
- Khác,- Lỗ đánh giá chênh lệch tỷ giá cuối kỳ > - Khác,- Khác,732.000.000,,732000000.0,
Tài sản thuế thu nhập hoãn lại,- Lỗ đánh giá chênh lệch tỷ giá cuối kỳ > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,32.909.174.875,21.056.965.443,32909174875.0,21056965443.0
