row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018VND > 69.538.847.813,Số phải nộpVND > 1.824.103.558.701,Số đã nộpVND > (553.652.982.840),Số đã cán trừVND > (1.272.817.185.123),31/12/2018VND > 67.172.238.551,numeric__1/1/2018VND > 69.538.847.813,numeric__Số phải nộpVND > 1.824.103.558.701,numeric__Số đã nộpVND > (553.652.982.840),numeric__Số đã cán trừVND > (1.272.817.185.123),numeric__31/12/2018VND > 67.172.238.551
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,24.299.965.251,421.028.569.705,(414.905.246.833),-,30.423.288.123,24299965251.0,421028569705.0,-414905246833.0,,30423288123.0
Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,9.518.857,91.636.878.598,(90.002.749.491),(1.622.427.903),21.220.061,9518857.0,91636878598.0,-90002749491.0,-1622427903.0,21220061.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,253.597.027.514,(108.000.000.000),(38.664.640.895),106.932.386.619,,253597027514.0,-108000000000.0,-38664640895.0,106932386619.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,832.167.066,(832.166.166),(900),-,,832167066.0,-832166166.0,-900.0,
,,,93.848.331.921,2.591.198.201.584,(1.167.393.145.330),(1.313.104.254.821),204.549.133.354,93848331921.0,2591198201584.0,-1167393145330.0,-1313104254821.0,204549133354.0
