row_label_raw,row_label_full,Hội đồng Quản trị,Nguyễn Thanh Hà,Chủ tịch,numeric__Nguyễn Thanh Hà,numeric__Chủ tịch
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Nguyễn Thị Phương Thảo,Phó Chủ tịch,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Nguyễn Thanh Hùng,Phó Chủ tịch,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Chu Việt Cường,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Lưu Đức Khánh,Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Đinh Việt Phương,Thành viên,,
