row_label_raw,row_label_full,col_0,1/1/2018VND,Số đã cán trừVND,31/12/2018VND,numeric__1/1/2018VND,numeric__Số đã cán trừVND,numeric__31/12/2018VND
Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,Thuế nhà thầu nước ngoài,56.576.964.943,(1.622.427.903),54.954.537.040,56576964943.0,-1622427903.0,54954537040.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,38.860.856.552,(38.664.640.895),196.215.657,38860856552.0,-38664640895.0,196215657.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,900,(900),-,900.0,-900.0,
,,,95.437.822.395,(40.287.069.698),55.150.752.697,95437822395.0,-40287069698.0,55150752697.0
