row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),100,,19.079.292.916.555,17.668.643.983.650,100.0,,19079292916555.0,17668643983650.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,5,7.164.923.007.451,6.861.601.955.584,110.0,5.0,7164923007451.0,6861601955584.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,3.648.963.007.451,2.824.391.955.584,111.0,,3648963007451.0,2824391955584.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,3.515.960.000.000,4.037.210.000.000,112.0,,3515960000000.0,4037210000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,816.900.000.000,1.400.000.000,120.0,,816900000000.0,1400000000.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,121,6(a),990.000.000.000,-,121.0,,990000000000.0,
Dự phòng giảm giá chứng khoán kinh doanh,TÀI SẢN > Dự phòng giảm giá chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,122,6(a),(174.500.000.000),-,122.0,,-174500000000.0,
Đầu tư nằm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,123,6(c),1.400.000.000,1.400.000.000,123.0,,1400000000.0,1400000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,10.272.635.073.584,10.223.453.944.832,130.0,,10272635073584.0,10223453944832.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,7,2.910.376.745.299,1.447.857.870.382,131.0,7.0,2910376745299.0,1447857870382.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,8(a),129.927.091.931,533.003.878.162,132.0,,129927091931.0,533003878162.0
Phải thu về cho vay,TÀI SẢN > Phải thu về cho vay,Phải thu về cho vay,135,9,499.804.692.000,487.333.764.000,135.0,9.0,499804692000.0,487333764000.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,10(a),6.732.526.544.354,7.755.258.432.288,136.0,,6732526544354.0,7755258432288.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,11,468.729.305.585,267.181.519.500,140.0,11.0,468729305585.0,267181519500.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,356.105.529.935,315.006.563.734,150.0,,356105529935.0,315006563734.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,15(a),299.977.931.264,218.686.791.604,151.0,,299977931264.0,218686791604.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,976.845.974,881.949.735,152.0,,976845974.0,881949735.0
Thuế phải thu Nhà Nước,TÀI SẢN > Thuế phải thu Nhà Nước,Thuế phải thu Nhà Nước,153,17(b),55.150.752.697,95.437.822.395,153.0,,55150752697.0,95437822395.0
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),TÀI SẢN > Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,20.006.886.184.114,13.989.621.257.774,200.0,,20006886184114.0,13989621257774.0
Các khoản phải thu dài hạn,TÀI SẢN > Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,10.577.336.637.830,7.152.674.330.646,210.0,,10577336637830.0,7152674330646.0
Trả trước cho người bán dài hạn,TÀI SẢN > Trả trước cho người bán dài hạn,Trả trước cho người bán dài hạn,212,8(b),701.500.000.000,701.500.000.000,212.0,,701500000000.0,701500000000.0
Phải thu dài hạn khác,TÀI SẢN > Phải thu dài hạn khác,Phải thu dài hạn khác,216,10(b),9.875.836.637.830,6.451.174.330.646,216.0,,9875836637830.0,6451174330646.0
Tài sản cố định,TÀI SẢN > Tài sản cố định,Tài sản cố định,220,,1.646.373.479.969,1.528.720.840.609,220.0,,1646373479969.0,1528720840609.0
Tài sản cố định hữu hình,TÀI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,12,1.643.191.617.368,1.523.538.521.104,221.0,12.0,1643191617368.0,1523538521104.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,222,,1.935.603.226.243,1.676.961.819.773,222.0,,1935603226243.0,1676961819773.0
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(292.411.608.875),(153.423.298.669),223.0,,-292411608875.0,-153423298669.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,227,13,3.181.862.601,5.182.319.505,227.0,13.0,3181862601.0,5182319505.0
Nguyên giá,TÀI SẢN > Nguyên giá,Nguyên giá,228,,29.952.011.655,29.680.011.655,228.0,,29952011655.0,29680011655.0
Giá trị hao mòn lũy kế,TÀI SẢN > Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(26.770.149.054),(24.497.692.150),229.0,,-26770149054.0,-24497692150.0
Tài sản dở dang dài hạn,TÀI SẢN > Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,1.233.005.676.006,222.031.597.270,240.0,,1233005676006.0,222031597270.0
Xây dựng cơ bản dở dang,TÀI SẢN > Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,14,1.233.005.676.006,222.031.597.270,242.0,14.0,1233005676006.0,222031597270.0
Đầu tư tài chính dài hạn,TÀI SẢN > Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,68.424.629.818,68.424.629.818,250.0,,68424629818.0,68424629818.0
Đầu tư vào các công ty liên kết,TÀI SẢN > Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,6(b),60.000.000.000,60.000.000.000,252.0,,60000000000.0,60000000000.0
Đầu tư góp vốn vào các đơn vị khác,TÀI SẢN > Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,253,6(b),7.868.448.000,7.868.448.000,253.0,,7868448000.0,7868448000.0
Đầu tư nằm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,255,6(c),556.181.818,556.181.818,255.0,,556181818.0,556181818.0
Tài sản dài hạn khác,TÀI SẢN > Tài sản dài hạn khác,Tài sản dài hạn khác,260,,6.481.745.760.491,5.017.769.859.431,260.0,,6481745760491.0,5017769859431.0
Chi phí trả trước dài hạn,TÀI SẢN > Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,15(b),6.481.745.760.491,5.017.769.859.431,261.0,,6481745760491.0,5017769859431.0
TỔNG TÀI SẢN (270 = 100 + 200),TÀI SẢN > TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,39.086.179.100.669,31.658.265.241.424,270.0,,39086179100669.0,31658265241424.0
