row_label_raw,row_label_full,Trụ sở đăng ký,302/3 Kim Mã,numeric__302/3 Kim Mã
Trụ sở đăng ký,Trụ sở đăng ký,Trụ sở đăng ký,"Phường Ngọc Khánh,Quận Ba Đình",
Trụ sở đăng ký,Trụ sở đăng ký,Trụ sở đăng ký,Thành phố Hà Nội,
Trụ sở đăng ký,Trụ sở đăng ký,Trụ sở đăng ký,Việt Nam,
