row_label_raw,row_label_full,col_0,Số cổ phiếu,Số cổ phiếu_1,numeric__Số cổ phiếu,numeric__Số cổ phiếu_1
,,,2018,2017Điều chỉnh lại,2018.0,
Cổ phiếu phổ thông đã phát hành đầu năm,Cổ phiếu phổ thông đã phát hành đầu năm,Cổ phiếu phổ thông đã phát hành đầu năm,451.343.284,300.000.000,451343284.0,300000000.0
Ảnh hưởng của cổ tức bằng cổ phiếu phát hành trong tháng 7 năm 2018,Ảnh hưởng của cổ tức bằng cổ phiếu phát hành trong tháng 7 năm 2018,Ảnh hưởng của cổ tức bằng cổ phiếu phát hành trong tháng 7 năm 2018,90.268.050,89.347.999,90268050.0,89347999.0
Ảnh hưởng của cổ phiếu thường phát hành trong tháng 9 năm 2017,Ảnh hưởng của cổ phiếu thường phát hành trong tháng 9 năm 2017,Ảnh hưởng của cổ phiếu thường phát hành trong tháng 9 năm 2017,-,128.955.224,,128955224.0
Ảnh hưởng của phát hành cổ phiếu bằng tiền trong năm,Ảnh hưởng của phát hành cổ phiếu bằng tiền trong năm,Ảnh hưởng của phát hành cổ phiếu bằng tiền trong năm,-,17.787.774,,17787774.0
Số lượng cổ phiếu phổ thông bình quân gia quyền,Số lượng cổ phiếu phổ thông bình quân gia quyền,Số lượng cổ phiếu phổ thông bình quân gia quyền,541.611.334,536.090.997,541611334.0,536090997.0
