row_label_raw,row_label_full,col_0,Năm nay,Năm nay_1,Năm trước,Năm trước_1,numeric__Năm nay,numeric__Năm nay_1,numeric__Năm trước,numeric__Năm trước_1
,,,Trường hợp doanh thu được ghi nhận một lần,Trường hợp doanh thu được phân bổ trong thời hạn thuê,Trường hợp doanh thu được ghi nhận một lần,Trường hợp doanh thu được phân bổ trong thời hạn thuê,,,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,12.621.514.144.947,12.623.293.557.151,15.290.297.073.087,15.214.203.395.637,12621514144947.0,12623293557151.0,15290297073087.0,15214203395637.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,(11.512.820.822.177),(11.514.310.932.621),(14.204.057.189.374),(14.181.916.393.637),-11512820822177.0,-11514310932621.0,-14204057189374.0,-14181916393637.0
Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.108.693.322.770,1.108.982.624.530,1.086.239.883.713,1.032.287.002.000,1108693322770.0,1108982624530.0,1086239883713.0,1032287002000.0
