row_label_raw,row_label_full,STT > 1 > 2,Chang y > Chong ty Co plan An Tian(“HII” Than Industries (“HII” Than”) > Chong ty Co plan Knu Chong ty An Phiat Complex),"Ngay 31 sharing 12 nam 2023 > 54,85% > 7y Ig youth (%) > 93,04%","Ngay 31 sharing 12 nam 2023 > 54,85% > ty Ig youth bielu youth (%) > 93,04%","Ngay 31 sharing 12 nam 2023 > 54,85% > ty Ig youth (%) > 92,02%","Ngay 31 sharing 12 nam 2023 > 54,85% > ty Ig youth bielu youth (%) > 92,02%","Ngay 31 sharing 12 nam 2022 > Khu coing ngihlip phla Nam, xa ten Yen Bai, Viet Nam. > Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam.","Ngay 31 sharing 12 nam 2022 > Khu coing ngihlip phla Nam, xa ten Yen Bai, Viet Nam. > Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam._1","Ngay 31 sharing 12 nam 2022 > Khu coing ngihlip phla Nam, xa ten Yen Bai, Viet Nam. > Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam._2","Ngay 31 sharing 12 nam 2022 > Khu coing ngihlip phla Nam, xa ten Yen Bai, Viet Nam. > Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam._3",Bia chi,Hoat doang cinnh,numeric__Chang y > Chong ty Co plan An Tian(“HII” Than Industries (“HII” Than”) > Chong ty Co plan Knu Chong ty An Phiat Complex),"numeric__Ngay 31 sharing 12 nam 2023 > 54,85% > 7y Ig youth (%) > 93,04%","numeric__Ngay 31 sharing 12 nam 2023 > 54,85% > ty Ig youth bielu youth (%) > 93,04%","numeric__Ngay 31 sharing 12 nam 2023 > 54,85% > ty Ig youth (%) > 92,02%","numeric__Ngay 31 sharing 12 nam 2023 > 54,85% > ty Ig youth bielu youth (%) > 92,02%","numeric__Ngay 31 sharing 12 nam 2022 > Khu coing ngihlip phla Nam, xa ten Yen Bai, Viet Nam. > Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam.","numeric__Ngay 31 sharing 12 nam 2022 > Khu coing ngihlip phla Nam, xa ten Yen Bai, Viet Nam. > Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam._1","numeric__Ngay 31 sharing 12 nam 2022 > Khu coing ngihlip phla Nam, xa ten Yen Bai, Viet Nam. > Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam._2","numeric__Ngay 31 sharing 12 nam 2022 > Khu coing ngihlip phla Nam, xa ten Yen Bai, Viet Nam. > Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam._3",numeric__Bia chi,numeric__Hoat doang cinnh
3,3,3,An Than Biosci Singapore PTE. Ltd. (“Chng ty An Thanhi Singapore”),"54,85%",100%,"54,85%",100%,"S5 8, Temasek Boulverad # 44-00 Suntec Tower, Singapore.","S5 8, Temasek Boulverad # 44-00 Suntec Tower, Singapore.","S5 8, Temasek Boulverad # 44-00 Suntec Tower, Singapore.","S5 8, Temasek Boulverad # 44-00 Suntec Tower, Singapore.",Bia chi,Hoat doang cinnh,,0.5485,1.0,0.5485,1.0,,,,,,
4,4,4,Chong ty Co plan An Than Biosci (“Chng ty An Thanhi”) (“Chng ty An Thanhi Singapore”) (1),"76,66%","99,69%","76,66%","99,69%","Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam.","Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam.","Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam.","Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam.",Bia chi,Hoat doang cinnh,,0.7666,0.9969,0.7666,0.9969,,,,,,
5,5,5,Chong ty Co plan Lien van An Tin (“Chng ty An Tin”) (1),"54,31%",99%,"54,31%",99%,"L6 CN11+CN12, cum Cong ngihlip An Dbing, tiin Nam each, Huyén Nam Sach, tinh HaI Duong, Viet Nam.","L6 CN11+CN12, cum Cong ngihlip An Dbing, tiin Nam each, Huyén Nam Sach, tinh HaI Duong, Viet Nam.","L6 CN11+CN12, cum Cong ngihlip An Dbing, tiin Nam each, Huyén Nam Sach, tinh HaI Duong, Viet Nam.","L6 CN11+CN12, cum Cong ngihlip An Dbing, tiin Nam each, Huyén Nam Sach, tinh HaI Duong, Viet Nam.",Bia chi,Hoat doang cinnh,,0.5431,0.99,0.5431,0.99,,,,,,
6,6,6,Chong ty Co plan Knu coang ngihlip Ky thatet ay An Phiat Complex 1(“Chng ty An Phiat”) (1),"94,7%","99,99%","46,93%",51%,"Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam.","Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam.","Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam.","Khu coing ngihlip Ky thatt ca An Phiat, Km 47, qugc 16, per though Viet Hoa, thanpho HaI Duong, tinh HaI DURING, Viet Nam.",Bia chi,Hoat doang cinnh,,0.9470000000000001,0.9998999999999999,0.4693,0.51,,,,,,
