row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Đơn vị tính: VND Số đầu năm > Giá trị,Đơn vị tính: VND Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Đơn vị tính: VND Số đầu năm > Giá trị,numeric__Đơn vị tính: VND Số đầu năm > Số có khả năng trả nợ
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Phải trả người bán Gulf Polymers Distribution Company FZCO Các đối tượng khác,Ngắn hạn > Phải trả người bán Gulf Polymers Distribution Company FZCO Các đối tượng khác,Phải trả người bán Gulf Polymers Distribution Company FZCO Các đối tượng khác,490.121.646.065,490.121.646.065,718.455.478.750,718.455.478.750,490121646065.0,490121646065.0,718455478750.0,718455478750.0
Phải trả người bán Gulf Polymers Distribution Company FZCO Các đối tượng khác,Ngắn hạn > Phải trả người bán Gulf Polymers Distribution Company FZCO Các đối tượng khác,Phải trả người bán Gulf Polymers Distribution Company FZCO Các đối tượng khác,117.515.953.764,117.515.953.764,51.876.557.926,51.876.557.926,117515953764.0,117515953764.0,51876557926.0,51876557926.0
Phải trả người bán Gulf Polymers Distribution Company FZCO Các đối tượng khác,Ngắn hạn > Phải trả người bán Gulf Polymers Distribution Company FZCO Các đối tượng khác,Phải trả người bán Gulf Polymers Distribution Company FZCO Các đối tượng khác,372.605.692.301,372.605.692.301,666.578.920.824,666.578.920.824,372605692301.0,372605692301.0,666578920824.0,666578920824.0
Phải trả các bên liên quan (Thuyết minh số 35),Ngắn hạn > Phải trả các bên liên quan (Thuyết minh số 35),Phải trả các bên liên quan (Thuyết minh số 35),27.260.220.947,27.260.220.947,36.102.421.130,36.102.421.130,27260220947.0,27260220947.0,36102421130.0,36102421130.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,517.381.867.012,517.381.867.012,754.557.899.880,754.557.899.880,517381867012.0,517381867012.0,754557899880.0,754557899880.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,,,
Phải trả người bán khác,Dài hạn > Phải trả người bán khác,Phải trả người bán khác,-,-,488.265.008,488.265.008,,,488265008.0,488265008.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,-,-,488.265.008,488.265.008,,,488265008.0,488265008.0
