row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VND
Công ty Anbio,Công ty Anbio,Công ty Anbio,Công ty có cùng lãnh đạo chủ chốt,Mua hàng hóa dịch vụThanh toán tiền hàng và phí dịch vụCho vayThu hồi gốc vayDoanh thu bán hàng và cung cấp dịch vụThu tiền hàng và phí dịch vụ,68.380.098.650190.238.063.092-1.000.000.000719.512.4801.041.566.125,35.021.550.27534.540.209.55019.600.000.00018.600.000.00029.983.002.28526.605.630.525,,,,3.5021550275345404e+65
Công ty An Trung,Công ty An Trung,Công ty An Trung,Công ty cùng Tập đoàn,Cho vayThu hồi gốc vayLãi cho vayTrả gốc vayDoanh thu bán hàng và cung cấp dịch vụThu tiền hàng và phí dịch vụ,20.000.000.00020.000.000.00019.726.0274.000.000.0008.155.532.8268.727.241.677,30.000.000.00020.000.000.000739.383.563-12.376.027.72913.089.013.433,,,2.00000000002e+59,
Công ty VMC,Công ty VMC,Công ty VMC,Công ty cùng Tập đoàn,Doanh thu bán hàng và cung cấp dịch vụThu tiền hàng và phí dịch vụCho vayThu hồi gốc vay,3.371.745.3195.866.664.517--,4.132.510.9643.911.143.68350.000.000.00050.000.000.000,,,,4.132510964391114e+41
Công ty Nhựa Hà Nội,Công ty Nhựa Hà Nội,Công ty Nhựa Hà Nội,Công ty liên kết,Doanh thu bán hàng và cung cấp dịch vụThu tiền hàng và phí dịch vụCổ tức được chiaNhận cổ tứcĐi vayThu hồi gốc vayCho vayGóp vốn,27.751.573.00031.292.430.96017.286.257.00017.286.257.0007.000.000.000--,39.271.665.60042.121.735.775--130.000.000.000100.000.000.000274.293.855.000,,,,
Công ty Ankor,Công ty Nhựa Hà Nội > Công ty Ankor,Công ty Ankor,Công ty cùng lãnh đạo chủ chốt đến ngày 30 tháng 6 năm 2023 và là công ty con kể từ ngày này,Cho vayLãi cho vayThu hồi gốc vayDoanh thu bán hàng và cung cấp dịch vụMua hàng hóa dịch vụ,--12.548.280.0004.137.856.9106.342.211.168,3.657.040.0001.907.381.583--22.135.830.682224.095.935,,,1.2548280000413785e+30,
