row_label_raw,row_label_full,Năm trước > Số đầu năm > - Lợi nhuận thuần trong năm,Vốn cổ phần đã phát hành > Năm trước > 3.264.344.960.000 > -,Thặng dư vốn cổ phần > Năm trước > 712.591.123.817 > -,Vốn khác của chủ sở hữu > Năm trước > 26.544.930.000 > -,Chênh lệch tỷ giá hối đoái > Năm trước > (9.142.474.446) > -,Quỹ đầu tư phát triển > Năm trước > 80.481.616.464 > -,Quỹ khác thuộc chủ sở hữu > Năm trước > 13.177.404.323 > -,Lợi nhuận sau thuế chưa phân phối > Năm trước > 706.493.529.920 > 152.599.331.716,Lợi ích cổ đông không kiểm soát > Năm trước > 659.890.646.972 > (35.308.063.779),Đơn vị tính: VND Tổng cộng > Năm trước > 5.454.381.737.050 > 117.291.267.937,numeric__Vốn cổ phần đã phát hành > Năm trước > 3.264.344.960.000 > -,numeric__Thặng dư vốn cổ phần > Năm trước > 712.591.123.817 > -,numeric__Vốn khác của chủ sở hữu > Năm trước > 26.544.930.000 > -,numeric__Chênh lệch tỷ giá hối đoái > Năm trước > (9.142.474.446) > -,numeric__Quỹ đầu tư phát triển > Năm trước > 80.481.616.464 > -,numeric__Quỹ khác thuộc chủ sở hữu > Năm trước > 13.177.404.323 > -,numeric__Lợi nhuận sau thuế chưa phân phối > Năm trước > 706.493.529.920 > 152.599.331.716,numeric__Lợi ích cổ đông không kiểm soát > Năm trước > 659.890.646.972 > (35.308.063.779),numeric__Đơn vị tính: VND Tổng cộng > Năm trước > 5.454.381.737.050 > 117.291.267.937
- Tăng vốn,- Tăng vốn,- Tăng vốn,558.400.000.000,111.355.200.000,-,-,-,-,-,-,669.755.200.000,558400000000.0,111355200000.0,,,,,,,669755200000.0
- Tăng vốn của các công ty con,- Tăng vốn của các công ty con,- Tăng vốn của các công ty con,-,-,-,-,-,-,(61.420.769),186.763.610.769,186.702.190.000,,,,,,,-61420769.0,186763610769.0,186702190000.0
- Trích lập quỹ khen thưởng phúc lợi,- Trích lập quỹ khen thưởng phúc lợi,- Trích lập quỹ khen thưởng phúc lợi,-,-,-,-,-,-,(52.915.856.654),(6.978.377.875),(59.894.234.529),,,,,,,-52915856654.0,-6978377875.0,-59894234529.0
- Chia cổ tức bằng cổ phiếu,- Chia cổ tức bằng cổ phiếu,- Chia cổ tức bằng cổ phiếu,-,-,18.200.000.000,-,-,-,(18.200.000.000),-,-,,,18200000000.0,,,,-18200000000.0,,
- Chia cổ tức bằng tiền,- Chia cổ tức bằng tiền,- Chia cổ tức bằng tiền,-,-,-,-,-,-,-,(100.000.000),(100.000.000),,,,,,,,-100000000.0,-100000000.0
- Chênh lệch tỷ giá do chuyển đổi báo cáo tài chính các công ty con ở nước ngoài,- Chênh lệch tỷ giá do chuyển đổi báo cáo tài chính các công ty con ở nước ngoài,- Chênh lệch tỷ giá do chuyển đổi báo cáo tài chính các công ty con ở nước ngoài,-,-,-,22.246.518.050,-,-,-,(551.745.848),21.694.772.202,,,,22246518050.0,,,,-551745848.0,21694772202.0
- Thay đổi tỷ lệ sở hữu tại công ty con,- Thay đổi tỷ lệ sở hữu tại công ty con,- Thay đổi tỷ lệ sở hữu tại công ty con,-,-,-,-,-,-,(59.427.808.530),(152.250.424.262),(211.678.232.792),,,,,,,-59427808530.0,-152250424262.0,-211678232792.0
- Điều chỉnh khác,- Điều chỉnh khác,- Điều chỉnh khác,-,-,-,-,-,-,(6.799.744.916),(167.537.487),(6.967.282.403),,,,,,,-6799744916.0,-167537487.0,-6967282403.0
Số cuối năm,Số cuối năm,Số cuối năm,3.822.744.960.000,823.946.323.817,44.744.930.000,13.104.043.604,80.481.616.464,13.177.404.323,721.688.030.767,651.298.108.490,6.171.185.417.465,3822744960000.0,823946323817.0,44744930000.0,13104043604.0,80481616464.0,13177404323.0,721688030767.0,651298108490.0,6171185417465.0
