row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,5.901.865.257.763,5.137.073.482.164,,,5901865257763.0,5137073482164.0
210,210,210,I. Các khoản phải thu dài hạn,,82.297.269.278,66.843.405.856,,,82297269278.0,66843405856.0
211,211,211,1. Phải thu dài hạn khách hàng,7.1,-,50.167.619.216,,71.0,,50167619216.0
215,215,215,2. Phải thu về cho vay dài hạn,8,77.154.150.000,940.160.000,,8.0,77154150000.0,940160000.0
216,216,216,3. Phải thu dài hạn khác,9,5.143.119.278,15.735.626.640,,9.0,5143119278.0,15735626640.0
220,220,220,II. Tài sản cố định,,2.012.981.059.510,2.077.430.539.271,,,2012981059510.0,2077430539271.0
221,221,221,1. Tài sản cố định hữu hình,13,1.863.866.579.072,2.000.004.299.809,,13.0,1863866579072.0,2000004299809.0
222,222,222,Nguyên giá,,3.825.525.516.174,3.706.995.504.215,,,3825525516174.0,3706995504215.0
223,223,223,Giá trị khấu hao lũy kế,,(1.961.658.937.102),(1.706.991.204.406),,,-1961658937102.0,-1706991204406.0
227,227,227,2. Tài sản cố định vô hình,14,149.114.480.438,77.426.239.462,,14.0,149114480438.0,77426239462.0
228,228,228,Nguyên giá,,176.314.890.302,99.816.162.970,,,176314890302.0,99816162970.0
229,229,229,Giá trị hao mòn lũy kế,,(27.200.409.864),(22.389.923.508),,,-27200409864.0,-22389923508.0
230,230,230,III. Bất động sản đầu tư,15,1.317.994.843.520,497.283.341.861,,15.0,1317994843520.0,497283341861.0
231,231,231,1. Nguyên giá,,1.467.632.350.176,599.918.829.247,,,1467632350176.0,599918829247.0
232,232,232,2. Giá trị khấu hao lũy kế,,(149.637.506.656),(102.635.487.386),,,-149637506656.0,-102635487386.0
240,240,240,IV. Tài sản dở dang dài hạn,,296.545.648.857,693.446.604.066,,,296545648857.0,693446604066.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,16,296.545.648.857,693.446.604.066,,16.0,296545648857.0,693446604066.0
250,250,250,V. Đầu tư tài chính dài hạn,17,1.328.109.477.624,1.493.973.537.488,,17.0,1328109477624.0,1493973537488.0
252,252,252,1. Đầu tư vào công ty liên kết,,1.328.109.477.624,1.463.973.537.488,,,1328109477624.0,1463973537488.0
255,255,255,2. Đầu tư nằm giữ đến ngày đáo hạn,,-,30.000.000.000,,,,30000000000.0
260,260,260,VI. Tài sản dài hạn khác,,863.936.958.974,308.096.053.622,,,863936958974.0,308096053622.0
261,261,261,1. Chi phí trả trước dài hạn,12,801.659.156.249,270.203.822.136,,12.0,801659156249.0,270203822136.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,33.4,14.479.007.591,5.422.640.490,,334.0,14479007591.0,5422640490.0
269,269,269,3. Lợi thế thương mại,18,47.798.795.134,32.469.590.996,,18.0,47798795134.0,32469590996.0
270,270,270,TỔNG CỘNG TÀI SẢN,,11.583.445.505.916,10.795.832.681.712,,,11583445505916.0,10795832681712.0
