row_label_raw,row_label_full,"Phải nộpThuế thu nhập doanh nghiệpThuế giá trị gia tăngThuế thu nhập cá nhânThuế xuất, nhập khẩuThuế và các khoản phải nộp khác",Số đầu năm > 4.171.248.798 > 395.561.569 > 616.281.692 > - > 51.843.176,Tăng do mua công ty con > - > 858.567.148 > - > 220.650,Số phải nộp trong năm > 70.759.684.560 > 151.668.741.935 > 5.078.096.099 > 7.830.707.144 > 71.554.769.972,Số đã nộp trong năm > (60.118.099.537) > (152.267.738.024) > (5.055.835.233) > (7.830.707.144) > (69.827.780.663),Đơn vị tính: VND > Số cuối năm > 14.812.833.821 > 655.132.628 > 638.542.558 > - > 1.779.053.135,numeric__Số đầu năm > 4.171.248.798 > 395.561.569 > 616.281.692 > - > 51.843.176,numeric__Tăng do mua công ty con > - > 858.567.148 > - > 220.650,numeric__Số phải nộp trong năm > 70.759.684.560 > 151.668.741.935 > 5.078.096.099 > 7.830.707.144 > 71.554.769.972,numeric__Số đã nộp trong năm > (60.118.099.537) > (152.267.738.024) > (5.055.835.233) > (7.830.707.144) > (69.827.780.663),numeric__Đơn vị tính: VND > Số cuối năm > 14.812.833.821 > 655.132.628 > 638.542.558 > - > 1.779.053.135
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.234.935.235,858.787.798,306.891.999.710,(295.100.160.601),17.885.562.142,5234935235.0,858787798.0,306891999710.0,-295100160601.0,17885562142.0
,,,Số đầu năm,Tăng do mua công ty con,Số phải thu trong năm,Số đã thu/cần trừ trong năm,Đơn vị tính: VND,,,,,
,,,Số đầu năm,Tăng do mua công ty con,Số phải thu trong năm,Số đã thu/cần trừ trong năm,Số cuối năm,,,,,
Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,183.967.466.895,9.127.538.318,284.658.460.730,(313.484.038.530),164.269.427.413,183967466895.0,9127538318.0,284658460730.0,-313484038530.0,164269427413.0
Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,10.097.417.453,-,-,(7.178.120.690),2.919.296.763,10097417453.0,,,-7178120690.0,2919296763.0
Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,Phải thuThuế giá trị gia tăngThuế thu nhập doanh nghiệpThuế và các khoản phải thu khác,-,16.874.674,2.487.500,(3.198.424),16.163.750,,16874674.0,2487500.0,-3198424.0,16163750.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,194.064.884.348,9.144.412.992,284.660.948.230,(320.665.357.644),167.204.887.926,194064884348.0,9144412992.0,284660948230.0,-320665357644.0,167204887926.0
