row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Nhà máy PBAT (i),Nhà máy PBAT (i),Nhà máy PBAT (i),115.948.571.103,-,115948571103.0,
Dự án Khu Công nghiệp An Phát 1 (ii),Dự án Khu Công nghiệp An Phát 1 (ii),Dự án Khu Công nghiệp An Phát 1 (ii),83.291.425.410,609.949.587.500,83291425410.0,609949587500.0
Dự án Khu Công nghiệp An Phát Complex (iii),Dự án Khu Công nghiệp An Phát Complex (iii),Dự án Khu Công nghiệp An Phát Complex (iii),75.341.521.353,76.457.555.635,75341521353.0,76457555635.0
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,21.339.342.303,-,21339342303.0,
Chi phí xây dựng cơ bản dở dang khác,Chi phí xây dựng cơ bản dở dang khác,Chi phí xây dựng cơ bản dở dang khác,624.788.688,7.039.460.931,624788688.0,7039460931.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,296.545.648.857,693.446.604.066,296545648857.0,693446604066.0
