row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,31/12/2018 > Triệu VND,31/12/2017 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__31/12/2018 > Triệu VND,numeric__31/12/2017 > Triệu VND
1,1,1,Bảo lãnh vay vốn,35,25.228,28.799,,35.0,25228.0,28799.0
2,2,2,Cam kết giao dịch hối đoái,35,9.796.802,14.407.999,,35.0,9796802.0,14407999.0
a,a,a,Cam kết mua ngoại tệ,,1.387.200,1.569.750,,,1387200.0,1569750.0
b,b,b,Cam kết bán ngoại tệ,,642.014,672.750,,,642014.0,672750.0
c,c,c,Cam kết giao dịch hoán đổi,,7.767.588,12.165.499,,,7767588.0,12165499.0
5,5,5,Bảo lãnh khác,35,282.821,223.864,,35.0,282821.0,223864.0
