row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,Năm 2018 > Triệu VND,Năm 2017 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm 2018 > Triệu VND,numeric__Năm 2017 > Triệu VND
,,,Lưu chuyển tiền từ hoạt động tài chính,,,,,,,
01,01,01,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,,37.951,-,,,37951.0,
04,04,04,"Cổ tức trả cho cổ đông, lợi nhuận đã chia",,-,-,,,,
III,04 > III,III,Lưu chuyển tiền thuần từ hoạt động tài chính,,37.951,-,,,37951.0,
IV,04 > IV,IV,Lưu chuyển tiền thuần trong năm,,(2.627.799),7.569.330,,,-2627799.0,7569330.0
V,04 > V,V,Tiền và các khoản tương đương tiền tại thời điểm đầu năm,,15.327.153,7.757.823,,,15327153.0,7757823.0
VII,04 > VII,VII,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,32,12.699.354,15.327.153,,32.0,12699354.0,15327153.0
