row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Lợi nhuận sau thuế chưa phân phối,Cộng,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Lợi nhuận sau thuế chưa phân phối,numeric__Cộng
,,,VND,VND,VND,VND,,,,
Tại ngày 01/01/2024,Tại ngày 01/01/2024,Tại ngày 01/01/2024,4.494.352.050.000,13.054.455.000,657.801.507.287,5.165.208.012.287,4494352050000.0,13054455000.0,657801507287.0,5165208012287.0
Lãi trong năm,Lãi trong năm,Lãi trong năm,-,-,55.715.100.588,55.715.100.588,,,55715100588.0,55715100588.0
Tại ngày 01/01/2025,Tại ngày 01/01/2025,Tại ngày 01/01/2025,4.494.352.050.000,13.054.455.000,713.516.607.875,5.220.923.112.875,4494352050000.0,13054455000.0,713516607875.0,5220923112875.0
Lãi trong năm,Lãi trong năm,Lãi trong năm,-,-,68.708.602.345,68.708.602.345,,,68708602345.0,68708602345.0
Tại ngày 31/12/2025,Tại ngày 31/12/2025,Tại ngày 31/12/2025,4.494.352.050.000,13.054.455.000,782.225.210.220,5.289.631.715.220,4494352050000.0,13054455000.0,782225210220.0,5289631715220.0
