row_label_raw,row_label_full,Họ và tên,Chức danh,Năm 2025,Năm 2024,numeric__Chức danh,numeric__Năm 2025,numeric__Năm 2024
Họ và tên,Họ và tên,Họ và tên,Chức danh,VND,VND,,,
Ông Nguyễn Khải Hoàn,Họ và tên > Ông Nguyễn Khải Hoàn,Ông Nguyễn Khải Hoàn,Chủ tịch HĐQT,240.000.000,240.000.000,,240000000.0,240000000.0
Bà Đình Thị Nhật Hạnh,Họ và tên > Bà Đình Thị Nhật Hạnh,Bà Đình Thị Nhật Hạnh,Phó chủ tịch HĐQT Tổng Giám đốc,610.800.000,583.300.000,,610800000.0,583300000.0
Ông Trần Văn Đường,Họ và tên > Ông Trần Văn Đường,Ông Trần Văn Đường,Phó Tổng giám đốc,1.200.690.909,65.150.000,,1200690909.0,65150000.0
Ông Phùng Quang Hải,Họ và tên > Ông Phùng Quang Hải,Ông Phùng Quang Hải,Thành viên HĐQT (miễn nhiệm ngày 15/04/2024); Phó Tổng Giám đốc (miễn nhiệm ngày 15/03/2024),-,145.323.810,,,145323810.0
Bà Phạm Thị Minh Phụ,Họ và tên > Bà Phạm Thị Minh Phụ,Bà Phạm Thị Minh Phụ,Thành viên HĐQT Phó Tổng Giám đốc,323.086.127,486.121.717,,323086127.0,486121717.0
Ông Trần Mạnh Toàn,Họ và tên > Ông Trần Mạnh Toàn,Ông Trần Mạnh Toàn,Thành viên HĐQT độc lập,120.000.000,120.000.000,,120000000.0,120000000.0
Bà Phạm Thị Hòa,Họ và tên > Bà Phạm Thị Hòa,Bà Phạm Thị Hòa,Thành viên HĐQT độc lập,120.000.000,120.000.000,,120000000.0,120000000.0
Cộng,Họ và tên > Cộng,Cộng,,2.614.577.036,1.759.895.527,,2614577036.0,1759895527.0
