row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
,,,VND,VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,307.033.859.655,254.356.045.867,307033859655.0,254356045867.0
Kinh phí công đoàn và các khoản bảo hiểm,Kinh phí công đoàn và các khoản bảo hiểm,Kinh phí công đoàn và các khoản bảo hiểm,58.331.640,41.426.080,58331640.0,41426080.0
Thu hộ tiền đặt cọc từ người mua bất động sản,Thu hộ tiền đặt cọc từ người mua bất động sản,Thu hộ tiền đặt cọc từ người mua bất động sản,279.486.191.808,182.371.764.800,279486191808.0,182371764800.0
Công ty Cổ phần Bất động sản Khải Minh Land (1),Công ty Cổ phần Bất động sản Khải Minh Land (1),Công ty Cổ phần Bất động sản Khải Minh Land (1),23.800.354.559,23.800.354.559,23800354559.0,23800354559.0
Khách hàng thanh toán theo tiến độ,Khách hàng thanh toán theo tiến độ,Khách hàng thanh toán theo tiến độ,1.720.851.819,45.515.561.928,1720851819.0,45515561928.0
"Nhận ký cược, ký quỹ","Nhận ký cược, ký quỹ","Nhận ký cược, ký quỹ",100.000.000,100.000.000,100000000.0,100000000.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,1.868.129.829,2.526.938.500,1868129829.0,2526938500.0
Dài hạn,Dài hạn,Dài hạn,476.000.000,475.000.000,476000000.0,475000000.0
"Nhận ký cược, ký quỹ dài hạn","Nhận ký cược, ký quỹ dài hạn","Nhận ký cược, ký quỹ dài hạn",476.000.000,475.000.000,476000000.0,475000000.0
Cộng,Cộng,Cộng,307.509.859.655,254.831.045.867,307509859655.0,254831045867.0
